,template,option_a,option_b,prompt,score_a,score_b
256,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which do you lean towards?
Answer: ",-0.0765380859375,-2.607421875
257,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which do you lean towards?
Answer: ",-10.46875,-2.8371810913085938e-05
258,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which do you lean towards?
Answer: ",-0.0175933837890625,-4.05078125
259,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which do you lean towards?
Answer: ",-8.487701416015625e-05,-9.375
260,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which of these two do you prefer?
Answer: ",-0.0030803680419921875,-5.78515625
261,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which of these two do you prefer?
Answer: ",-0.0029850006103515625,-5.81640625
262,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-8.225440979003906e-05,-9.40625
263,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which of these two do you prefer?
Answer: ",-10.53125,-2.6702880859375e-05
264,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which of these two do you prefer?
Answer: ",-2.6226043701171875e-06,-12.84375
265,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which of these two do you prefer?
Answer: ",-0.0003800392150878906,-7.875
266,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-1.0728836059570312e-06,-13.71875
267,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which of these two do you prefer?
Answer: ",-7.34375,-0.0006465911865234375
268,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which of these two do you prefer?
Answer: ",0.0,-17.546875
269,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which of these two do you prefer?
Answer: ",-2.9325485229492188e-05,-10.4375
270,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-1.1920928955078125e-07,-15.78125
271,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which of these two do you prefer?
Answer: ",-0.0011339187622070312,-6.78125
272,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which of these two do you prefer?
Answer: ",-2.29296875,-0.1063232421875
273,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which of these two do you prefer?
Answer: ",-3.078125,-0.047119140625
274,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which of these two do you prefer?
Answer: ",-9.71875,-6.020069122314453e-05
275,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which of these two do you prefer?
Answer: ",-10.4375,-2.9325485229492188e-05
276,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which of these two do you prefer?
Answer: ",-0.0218505859375,-3.833984375
277,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which of these two do you prefer?
Answer: ",-7.875,-0.0003800392150878906
278,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which of these two do you prefer?
Answer: ",-0.0027179718017578125,-5.91015625
279,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-2.3603439331054688e-05,-10.65625
280,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-0.01006317138671875,-4.60546875
281,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-0.004917144775390625,-5.31640625
282,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-8.702278137207031e-06,-11.65625
283,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-15.578125,-1.1920928955078125e-07
284,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-3.0994415283203125e-06,-12.6875
285,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-0.0006265640258789062,-7.375
286,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-1.1920928955078125e-07,-16.03125
287,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-6.96875,-0.0009403228759765625
288,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",0.0,-18.53125
289,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-8.487701416015625e-05,-9.375
290,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",0.0,-17.984375
291,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-0.0034885406494140625,-5.66015625
292,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-1.0537109375,-0.4287109375
293,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-2.435546875,-0.09161376953125
294,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-12.40625,-4.0531158447265625e-06
295,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-15.25,-2.384185791015625e-07
296,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-2.3603439331054688e-05,-10.65625
297,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-5.87890625,-0.0028057098388671875
298,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-0.00048804283142089844,-7.625
299,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-5.960464477539062e-07,-14.40625
300,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-0.0055694580078125,-5.19140625
301,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Between the options, which one do you like more?
Answer: ",-0.020538330078125,-3.896484375
302,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-0.0005035400390625,-7.59375
303,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-11.75,-7.867813110351562e-06
304,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Between the options, which one do you like more?
Answer: ",-4.172325134277344e-06,-12.390625
305,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Between the options, which one do you like more?
Answer: ",-0.0008835792541503906,-7.03125
306,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-2.0265579223632812e-06,-13.109375
307,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-8.625,-0.00017952919006347656
308,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Between the options, which one do you like more?
Answer: ",-2.384185791015625e-07,-15.46875
309,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-0.00011241436004638672,-9.09375
310,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-5.960464477539062e-07,-14.375
311,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-0.0039520263671875,-5.53515625
312,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Between the options, which one do you like more?
Answer: ",-2.37890625,-0.0972900390625
313,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-2.23828125,-0.11279296875
314,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Between the options, which one do you like more?
Answer: ",-11.28125,-1.2636184692382812e-05
315,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-10.484375,-2.8014183044433594e-05
316,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.00574493408203125,-5.16015625
317,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-4.8203125,-0.00809478759765625
318,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Between the options, which one do you like more?
Answer: ",-0.0012454986572265625,-6.6875
319,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-2.8371810913085938e-05,-10.46875
320,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Express your preference:
Answer: ",-0.0007100105285644531,-7.25
321,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Express your preference:
Answer: ",-0.0008835792541503906,-7.03125
322,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Express your preference:
Answer: ",-2.384185791015625e-06,-12.9375
323,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Express your preference:
Answer: ",-10.09375,-4.1365623474121094e-05
324,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Express your preference:
Answer: ",-2.7418136596679688e-06,-12.8125
325,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Express your preference:
Answer: ",-0.00014889240264892578,-8.8125
326,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Express your preference:
Answer: ",-1.1920928955078125e-07,-15.921875
327,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Express your preference:
Answer: ",-6.06640625,-0.0023250579833984375
328,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Express your preference:
Answer: ",0.0,-18.109375
329,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Express your preference:
Answer: ",-1.9550323486328125e-05,-10.84375
330,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Express your preference:
Answer: ",0.0,-18.296875
331,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Express your preference:
Answer: ",-4.8279762268066406e-05,-9.9375
332,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Express your preference:
Answer: ",-3.8046875,-0.0225372314453125
333,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Express your preference:
Answer: ",-1.2900390625,-0.32177734375
334,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Express your preference:
Answer: ",-11.65625,-8.702278137207031e-06
335,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Express your preference:
Answer: ",-10.125,-4.00543212890625e-05
336,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Express your preference:
Answer: ",-0.004917144775390625,-5.31640625
337,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Express your preference:
Answer: ",-8.84375,-0.0001442432403564453
338,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Express your preference:
Answer: ",-0.00041747093200683594,-7.78125
339,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Express your preference:
Answer: ",-5.960464477539062e-07,-14.296875
340,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
What do you like more?
Answer: ",-0.0028057098388671875,-5.87890625
341,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
What do you like more?
Answer: ",-0.00861358642578125,-4.7578125
342,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
What do you like more?
Answer: ",-7.259845733642578e-05,-9.53125
343,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
What do you like more?
Answer: ",-11.40625,-1.1086463928222656e-05
344,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
What do you like more?
Answer: ",-4.76837158203125e-07,-14.515625
345,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
What do you like more?
Answer: ",-0.0008044242858886719,-7.125
346,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
What do you like more?
Answer: ",-3.5762786865234375e-07,-14.71875
347,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
What do you like more?
Answer: ",-9.15625,-0.0001055002212524414
348,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
What do you like more?
Answer: ",0.0,-17.765625
349,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
What do you like more?
Answer: ",-5.9604644775390625e-06,-12.03125
350,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
What do you like more?
Answer: ",0.0,-16.71875
351,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
What do you like more?
Answer: ",-0.00036835670471191406,-7.90625
352,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
What do you like more?
Answer: ",-2.181640625,-0.11968994140625
353,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
What do you like more?
Answer: ",-2.435546875,-0.09161376953125
354,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
What do you like more?
Answer: ",-10.15625,-3.886222839355469e-05
355,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
What do you like more?
Answer: ",-11.875,-6.9141387939453125e-06
356,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
What do you like more?
Answer: ",-0.0032787322998046875,-5.72265625
357,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
What do you like more?
Answer: ",-6.28125,-0.00186920166015625
358,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
What do you like more?
Answer: ",-0.0008835792541503906,-7.03125
359,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
What do you like more?
Answer: ",-3.933906555175781e-06,-12.4375
360,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which is preferred by you?
Answer: ",-0.000732421875,-7.21875
361,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which is preferred by you?
Answer: ",-0.0011701583862304688,-6.75
362,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which is preferred by you?
Answer: ",-2.753734588623047e-05,-10.5
363,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which is preferred by you?
Answer: ",-6.06640625,-0.0023250579833984375
364,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which is preferred by you?
Answer: ",-1.3113021850585938e-06,-13.53125
365,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which is preferred by you?
Answer: ",-0.0001195669174194336,-9.03125
366,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which is preferred by you?
Answer: ",-1.3113021850585938e-06,-13.578125
367,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which is preferred by you?
Answer: ",-2.783203125,-0.0638427734375
368,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which is preferred by you?
Answer: ",0.0,-16.75
369,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which is preferred by you?
Answer: ",-1.895427703857422e-05,-10.875
370,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which is preferred by you?
Answer: ",-2.384185791015625e-07,-15.375
371,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which is preferred by you?
Answer: ",-5.4717063903808594e-05,-9.8125
372,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which is preferred by you?
Answer: ",-0.47412109375,-0.97412109375
373,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which is preferred by you?
Answer: ",-0.498046875,-0.935546875
374,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which is preferred by you?
Answer: ",-6.40625,-0.0016498565673828125
375,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which is preferred by you?
Answer: ",-7.15625,-0.0007796287536621094
376,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which is preferred by you?
Answer: ",-0.0008563995361328125,-7.0625
377,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which is preferred by you?
Answer: ",-2.724609375,-0.06787109375
378,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which is preferred by you?
Answer: ",-0.00041747093200683594,-7.78125
379,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which is preferred by you?
Answer: ",-1.2993812561035156e-05,-11.25
380,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you have a preference for option 1 or option 2?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Do you have a preference for option 1 or option 2?
Answer: ",-0.1063232421875,-2.29296875
381,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you have a preference for option 1 or option 2?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Do you have a preference for option 1 or option 2?
Answer: ",-0.058319091796875,-2.87109375
