,template,option_a,option_b,prompt,score_a,score_b
210,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Between both, what is your preference?
Answer: ",-0.00141143798828125,-6.5625
211,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Between both, what is your preference?
Answer: ",-0.0173187255859375,-4.0625
212,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Between both, what is your preference?
Answer: ",-0.01175689697265625,-4.44921875
213,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Between both, what is your preference?
Answer: ",-2.650390625,-0.07318115234375
214,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Between both, what is your preference?
Answer: ",-0.4453125,-1.0234375
215,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Between both, what is your preference?
Answer: ",-0.251953125,-1.501953125
216,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Between both, what is your preference?
Answer: ",-0.64013671875,-0.74951171875
217,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Between both, what is your preference?
Answer: ",-6.703125,-0.0012264251708984375
218,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Between both, what is your preference?
Answer: ",-1.234375,-0.343994140625
219,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between both, what is your preference?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Between both, what is your preference?
Answer: ",-0.4453125,-1.0234375
220,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which holds your preference?
Answer: ",-0.01251220703125,-4.38671875
221,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which holds your preference?
Answer: ",-0.235107421875,-1.5634765625
222,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which holds your preference?
Answer: ",-0.004077911376953125,-5.50390625
223,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which holds your preference?
Answer: ",-0.24169921875,-1.5380859375
224,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which holds your preference?
Answer: ",-0.0004730224609375,-7.65625
225,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which holds your preference?
Answer: ",-0.01104736328125,-4.51171875
226,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which holds your preference?
Answer: ",-0.0012454986572265625,-6.6875
227,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which holds your preference?
Answer: ",-0.048583984375,-3.048828125
228,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which holds your preference?
Answer: ",-0.00028252601623535156,-8.171875
229,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which holds your preference?
Answer: ",-0.39697265625,-1.1162109375
230,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which holds your preference?
Answer: ",-0.0006990432739257812,-7.265625
231,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which holds your preference?
Answer: ",-0.01175689697265625,-4.44921875
232,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which holds your preference?
Answer: ",-0.006927490234375,-4.9765625
233,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which holds your preference?
Answer: ",-2.126953125,-0.126953125
234,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which holds your preference?
Answer: ",-0.17724609375,-1.8173828125
235,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which holds your preference?
Answer: ",-0.25537109375,-1.490234375
236,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which holds your preference?
Answer: ",-0.2071533203125,-1.67578125
237,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which holds your preference?
Answer: ",-5.37890625,-0.004619598388671875
238,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which holds your preference?
Answer: ",-0.407470703125,-1.0947265625
239,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which holds your preference?
Answer: ",-0.07427978515625,-2.63671875
240,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which do you lean towards?
Answer: ",-0.040435791015625,-3.228515625
241,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which do you lean towards?
Answer: ",-0.4287109375,-1.0537109375
242,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which do you lean towards?
Answer: ",-0.0082244873046875,-4.8046875
243,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which do you lean towards?
Answer: ",-0.60400390625,-0.79150390625
244,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which do you lean towards?
Answer: ",-0.0005359649658203125,-7.53125
245,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which do you lean towards?
Answer: ",-0.032623291015625,-3.439453125
246,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which do you lean towards?
Answer: ",-0.0032787322998046875,-5.72265625
247,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which do you lean towards?
Answer: ",-0.16259765625,-1.896484375
248,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which do you lean towards?
Answer: ",-0.0004730224609375,-7.65625
249,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which do you lean towards?
Answer: ",-1.0947265625,-0.407470703125
250,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which do you lean towards?
Answer: ",-0.00141143798828125,-6.5625
251,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which do you lean towards?
Answer: ",-0.032135009765625,-3.453125
252,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which do you lean towards?
Answer: ",-0.0178680419921875,-4.03515625
253,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which do you lean towards?
Answer: ",-3.048828125,-0.048583984375
254,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which do you lean towards?
Answer: ",-0.439697265625,-1.033203125
255,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which do you lean towards?
Answer: ",-0.58984375,-0.80859375
256,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which do you lean towards?
Answer: ",-0.5625,-0.84375
257,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which do you lean towards?
Answer: ",-7.046875,-0.0008697509765625
258,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which do you lean towards?
Answer: ",-0.96435546875,-0.47998046875
259,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which do you lean towards?
Answer: ",-0.33056640625,-1.267578125
260,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which of these two do you prefer?
Answer: ",-0.050872802734375,-3.00390625
261,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which of these two do you prefer?
Answer: ",-0.72509765625,-0.66259765625
262,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-0.010223388671875,-4.58984375
263,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which of these two do you prefer?
Answer: ",-0.486083984375,-0.95458984375
264,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which of these two do you prefer?
Answer: ",-0.00046563148498535156,-7.671875
265,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which of these two do you prefer?
Answer: ",-0.042999267578125,-3.16796875
266,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-0.002849578857421875,-5.86328125
267,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which of these two do you prefer?
Answer: ",-0.16259765625,-1.896484375
268,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which of these two do you prefer?
Answer: ",-0.00039839744567871094,-7.828125
269,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which of these two do you prefer?
Answer: ",-1.201171875,-0.357666015625
270,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-0.001285552978515625,-6.65625
271,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which of these two do you prefer?
Answer: ",-0.0199127197265625,-3.92578125
272,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which of these two do you prefer?
Answer: ",-0.00835418701171875,-4.7890625
273,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which of these two do you prefer?
Answer: ",-3.197265625,-0.041717529296875
274,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which of these two do you prefer?
Answer: ",-0.45654296875,-1.00390625
275,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which of these two do you prefer?
Answer: ",-0.407470703125,-1.0947265625
276,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which of these two do you prefer?
Answer: ",-0.4453125,-1.0234375
277,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which of these two do you prefer?
Answer: ",-7.3125,-0.0006670951843261719
278,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which of these two do you prefer?
Answer: ",-1.0849609375,-0.41259765625
279,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-0.343994140625,-1.234375
280,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-0.04571533203125,-3.107421875
281,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.212890625,-0.35302734375
282,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-0.00902557373046875,-4.7109375
283,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-0.47412109375,-0.97412109375
284,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-8.094310760498047e-05,-9.421875
285,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-0.043670654296875,-3.15234375
286,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-0.00583648681640625,-5.14453125
287,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-0.08251953125,-2.53515625
288,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-0.00012540817260742188,-8.984375
289,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-1.2568359375,-0.3349609375
290,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-0.0009851455688476562,-6.921875
291,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-0.007259368896484375,-4.9296875
292,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-0.00714874267578125,-4.9453125
293,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-4.8671875,-0.007724761962890625
294,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.1474609375,-0.3818359375
295,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-0.72509765625,-0.66259765625
296,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-0.50439453125,-0.92626953125
297,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-9.359375,-8.618831634521484e-05
298,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.9638671875,-0.1512451171875
299,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-0.5693359375,-0.8349609375
300,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-0.1326904296875,-2.0859375
301,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Between the options, which one do you like more?
Answer: ",-2.099609375,-0.1307373046875
302,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-0.039215087890625,-3.2578125
303,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-1.0537109375,-0.4287109375
304,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.0006990432739257812,-7.265625
305,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Between the options, which one do you like more?
Answer: ",-0.126953125,-2.126953125
306,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-0.0121307373046875,-4.41796875
307,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-0.3818359375,-1.1474609375
308,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.0007796287536621094,-7.15625
309,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-1.6376953125,-0.2161865234375
310,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-0.00322723388671875,-5.73828125
311,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-0.039215087890625,-3.2578125
312,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.0341796875,-3.392578125
313,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-4.8046875,-0.0082244873046875
314,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Between the options, which one do you like more?
Answer: ",-1.39453125,-0.284912109375
315,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-1.1689453125,-0.3720703125
316,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.716796875,-0.669921875
317,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-7.6875,-0.0004584789276123047
318,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Between the options, which one do you like more?
Answer: ",-1.740234375,-0.1929931640625
319,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-0.97412109375,-0.47412109375
320,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Express your preference:
Answer: ",-0.032135009765625,-3.453125
321,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Express your preference:
Answer: ",-0.4287109375,-1.0537109375
322,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Express your preference:
Answer: ",-0.0121307373046875,-4.41796875
323,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Express your preference:
Answer: ",-0.491943359375,-0.9453125
324,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Express your preference:
Answer: ",-0.0017833709716796875,-6.328125
325,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Express your preference:
Answer: ",-0.0478515625,-3.064453125
326,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Express your preference:
Answer: ",-0.0062103271484375,-5.0859375
327,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Express your preference:
Answer: ",-0.25537109375,-1.490234375
328,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Express your preference:
Answer: ",-0.001049041748046875,-6.859375
329,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Express your preference:
Answer: ",-0.64013671875,-0.74951171875
330,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Express your preference:
Answer: ",-0.002849578857421875,-5.86328125
331,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Express your preference:
Answer: ",-0.0232391357421875,-3.7734375
332,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Express your preference:
Answer: ",-0.0196075439453125,-3.94140625
333,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Express your preference:
Answer: ",-1.7138671875,-0.1986083984375
334,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Express your preference:
Answer: ",-0.343994140625,-1.234375
335,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Express your preference:
Answer: ",-0.362548828125,-1.1904296875
