template,option_a,option_b,prompt,score_a,score_b
"Between {A} and {B}, what is your preference?",Steak,Burger,"Between Steak and Burger, what is your preference?",-5.984306335449219e-05,-0.00017571449279785156
"Between {A} and {B}, what is your preference?",Steak,Pasta,"Between Steak and Pasta, what is your preference?",-5.7578086853027344e-05,-0.00013744831085205078
"Between {A} and {B}, what is your preference?",Steak,Salad,"Between Steak and Salad, what is your preference?",-1.3709068298339844e-05,-0.00013911724090576172
"Between {A} and {B}, what is your preference?",Steak,Tacos,"Between Steak and Tacos, what is your preference?",-0.0003609657287597656,-2.86102294921875e-05
"Between {A} and {B}, what is your preference?",Tacos,Pizza,"Between Tacos and Pizza, what is your preference?",-2.6345252990722656e-05,-6.296875
"Between {A} and {B}, what is your preference?",Tacos,Sushi,"Between Tacos and Sushi, what is your preference?",-3.993511199951172e-05,-3.337860107421875e-06
"Between {A} and {B}, what is your preference?",Tacos,Burger,"Between Tacos and Burger, what is your preference?",-0.0005979537963867188,-7.939338684082031e-05
"Between {A} and {B}, what is your preference?",Tacos,Pasta,"Between Tacos and Pasta, what is your preference?",-1.8835067749023438e-05,-0.0001386404037475586
"Between {A} and {B}, what is your preference?",Tacos,Salad,"Between Tacos and Salad, what is your preference?",-1.4901161193847656e-05,-6.67572021484375e-06
"Between {A} and {B}, what is your preference?",Tacos,Steak,"Between Tacos and Steak, what is your preference?",-4.0531158447265625e-05,-3.409385681152344e-05
Which holds your preference: {A} or {B}?,Pizza,Sushi,Which holds your preference: Pizza or Sushi?,-0.00138092041015625,-1.0609626770019531e-05
Which holds your preference: {A} or {B}?,Pizza,Burger,Which holds your preference: Pizza or Burger?,-0.00167083740234375,-6.9141387939453125e-06
Which holds your preference: {A} or {B}?,Pizza,Pasta,Which holds your preference: Pizza or Pasta?,-0.004276275634765625,-0.0156402587890625
Which holds your preference: {A} or {B}?,Pizza,Salad,Which holds your preference: Pizza or Salad?,-0.0010805130004882812,-8.106231689453125e-06
Which holds your preference: {A} or {B}?,Pizza,Steak,Which holds your preference: Pizza or Steak?,-0.006961822509765625,-5.7220458984375e-06
Which holds your preference: {A} or {B}?,Pizza,Tacos,Which holds your preference: Pizza or Tacos?,-0.06011962890625,-3.1113624572753906e-05
Which holds your preference: {A} or {B}?,Sushi,Pizza,Which holds your preference: Sushi or Pizza?,-2.1457672119140625e-06,-5.58203125
Which holds your preference: {A} or {B}?,Sushi,Burger,Which holds your preference: Sushi or Burger?,-1.5497207641601562e-06,-9.5367431640625e-07
Which holds your preference: {A} or {B}?,Sushi,Pasta,Which holds your preference: Sushi or Pasta?,-4.649162292480469e-06,-1.7404556274414062e-05
Which holds your preference: {A} or {B}?,Sushi,Salad,Which holds your preference: Sushi or Salad?,-2.7418136596679688e-06,-5.424022674560547e-05
Which holds your preference: {A} or {B}?,Sushi,Steak,Which holds your preference: Sushi or Steak?,-2.7418136596679688e-06,-4.5299530029296875e-06
Which holds your preference: {A} or {B}?,Sushi,Tacos,Which holds your preference: Sushi or Tacos?,-3.337860107421875e-06,-1.1086463928222656e-05
Which holds your preference: {A} or {B}?,Burger,Pizza,Which holds your preference: Burger or Pizza?,-2.6226043701171875e-06,-6.953125
Which holds your preference: {A} or {B}?,Burger,Sushi,Which holds your preference: Burger or Sushi?,-4.291534423828125e-06,-4.172325134277344e-06
Which holds your preference: {A} or {B}?,Burger,Pasta,Which holds your preference: Burger or Pasta?,-4.172325134277344e-06,-2.8967857360839844e-05
Which holds your preference: {A} or {B}?,Burger,Salad,Which holds your preference: Burger or Salad?,-2.86102294921875e-06,-2.384185791015625e-06
Which holds your preference: {A} or {B}?,Burger,Steak,Which holds your preference: Burger or Steak?,-1.33514404296875e-05,-2.562999725341797e-05
Which holds your preference: {A} or {B}?,Burger,Tacos,Which holds your preference: Burger or Tacos?,-8.344650268554688e-05,-3.8504600524902344e-05
Which holds your preference: {A} or {B}?,Pasta,Pizza,Which holds your preference: Pasta or Pizza?,-8.487701416015625e-05,-6.90625
Which holds your preference: {A} or {B}?,Pasta,Sushi,Which holds your preference: Pasta or Sushi?,-8.106231689453125e-06,-4.291534423828125e-06
Which holds your preference: {A} or {B}?,Pasta,Burger,Which holds your preference: Pasta or Burger?,-5.245208740234375e-06,-9.179115295410156e-06
Which holds your preference: {A} or {B}?,Pasta,Salad,Which holds your preference: Pasta or Salad?,-1.3113021850585938e-06,-5.7220458984375e-06
Which holds your preference: {A} or {B}?,Pasta,Steak,Which holds your preference: Pasta or Steak?,-1.1801719665527344e-05,-2.0265579223632812e-06
Which holds your preference: {A} or {B}?,Pasta,Tacos,Which holds your preference: Pasta or Tacos?,-2.4318695068359375e-05,-7.748603820800781e-06
Which holds your preference: {A} or {B}?,Salad,Pizza,Which holds your preference: Salad or Pizza?,-2.86102294921875e-06,-1.87109375
Which holds your preference: {A} or {B}?,Salad,Sushi,Which holds your preference: Salad or Sushi?,-4.410743713378906e-06,-1.1444091796875e-05
Which holds your preference: {A} or {B}?,Salad,Burger,Which holds your preference: Salad or Burger?,-1.7881393432617188e-06,-2.0265579223632812e-06
Which holds your preference: {A} or {B}?,Salad,Pasta,Which holds your preference: Salad or Pasta?,-1.0132789611816406e-05,-5.0067901611328125e-06
Which holds your preference: {A} or {B}?,Salad,Steak,Which holds your preference: Salad or Steak?,-1.33514404296875e-05,-5.4836273193359375e-06
Which holds your preference: {A} or {B}?,Salad,Tacos,Which holds your preference: Salad or Tacos?,-1.9788742065429688e-05,-1.1920928955078125e-05
Which holds your preference: {A} or {B}?,Steak,Pizza,Which holds your preference: Steak or Pizza?,-0.00011587142944335938,-4.7265625
Which holds your preference: {A} or {B}?,Steak,Sushi,Which holds your preference: Steak or Sushi?,-7.62939453125e-06,-3.886222839355469e-05
Which holds your preference: {A} or {B}?,Steak,Burger,Which holds your preference: Steak or Burger?,-9.334087371826172e-05,-2.6226043701171875e-05
Which holds your preference: {A} or {B}?,Steak,Pasta,Which holds your preference: Steak or Pasta?,-0.0001423358917236328,-7.104873657226562e-05
Which holds your preference: {A} or {B}?,Steak,Salad,Which holds your preference: Steak or Salad?,-3.3736228942871094e-05,-0.00047278404235839844
Which holds your preference: {A} or {B}?,Steak,Tacos,Which holds your preference: Steak or Tacos?,-0.00043082237243652344,-2.1219253540039062e-05
Which holds your preference: {A} or {B}?,Tacos,Pizza,Which holds your preference: Tacos or Pizza?,-1.52587890625e-05,-9.359375
Which holds your preference: {A} or {B}?,Tacos,Sushi,Which holds your preference: Tacos or Sushi?,-1.704692840576172e-05,-1.9073486328125e-06
Which holds your preference: {A} or {B}?,Tacos,Burger,Which holds your preference: Tacos or Burger?,-0.00015175342559814453,-0.00014448165893554688
Which holds your preference: {A} or {B}?,Tacos,Pasta,Which holds your preference: Tacos or Pasta?,-1.2993812561035156e-05,-0.00047516822814941406
Which holds your preference: {A} or {B}?,Tacos,Salad,Which holds your preference: Tacos or Salad?,-1.1324882507324219e-05,-2.4557113647460938e-05
Which holds your preference: {A} or {B}?,Tacos,Steak,Which holds your preference: Tacos or Steak?,-2.193450927734375e-05,-6.103515625e-05
Do you lean towards {A} or {B}?,Pizza,Sushi,Do you lean towards Pizza or Sushi?,-0.0012235641479492188,-4.0531158447265625e-06
Do you lean towards {A} or {B}?,Pizza,Burger,Do you lean towards Pizza or Burger?,-0.0014123916625976562,-4.887580871582031e-06
Do you lean towards {A} or {B}?,Pizza,Pasta,Do you lean towards Pizza or Pasta?,-0.003467559814453125,-0.006137847900390625
Do you lean towards {A} or {B}?,Pizza,Salad,Do you lean towards Pizza or Salad?,-0.0010976791381835938,-1.0728836059570312e-05
Do you lean towards {A} or {B}?,Pizza,Steak,Do you lean towards Pizza or Steak?,-0.025604248046875,-2.0384788513183594e-05
Do you lean towards {A} or {B}?,Pizza,Tacos,Do you lean towards Pizza or Tacos?,-0.060791015625,-0.00010406970977783203
Do you lean towards {A} or {B}?,Sushi,Pizza,Do you lean towards Sushi or Pizza?,-2.2649765014648438e-06,-5.80078125
Do you lean towards {A} or {B}?,Sushi,Burger,Do you lean towards Sushi or Burger?,-1.430511474609375e-06,-1.1920928955078125e-06
Do you lean towards {A} or {B}?,Sushi,Pasta,Do you lean towards Sushi or Pasta?,-4.0531158447265625e-06,-1.3113021850585938e-05
Do you lean towards {A} or {B}?,Sushi,Salad,Do you lean towards Sushi or Salad?,-4.649162292480469e-06,-2.4557113647460938e-05
Do you lean towards {A} or {B}?,Sushi,Steak,Do you lean towards Sushi or Steak?,-5.602836608886719e-06,-7.510185241699219e-06
Do you lean towards {A} or {B}?,Sushi,Tacos,Do you lean towards Sushi or Tacos?,-3.4570693969726562e-06,-2.110004425048828e-05
Do you lean towards {A} or {B}?,Burger,Pizza,Do you lean towards Burger or Pizza?,-5.0067901611328125e-06,-5.89453125
Do you lean towards {A} or {B}?,Burger,Sushi,Do you lean towards Burger or Sushi?,-7.271766662597656e-06,-1.3113021850585938e-06
Do you lean towards {A} or {B}?,Burger,Pasta,Do you lean towards Burger or Pasta?,-5.841255187988281e-06,-3.5762786865234375e-06
Do you lean towards {A} or {B}?,Burger,Salad,Do you lean towards Burger or Salad?,-4.76837158203125e-06,-3.6954879760742188e-06
Do you lean towards {A} or {B}?,Burger,Steak,Do you lean towards Burger or Steak?,-2.9087066650390625e-05,-0.0001055002212524414
Do you lean towards {A} or {B}?,Burger,Tacos,Do you lean towards Burger or Tacos?,-0.00077056884765625,-9.620189666748047e-05
Do you lean towards {A} or {B}?,Pasta,Pizza,Do you lean towards Pasta or Pizza?,-0.00016486644744873047,-7.34375
Do you lean towards {A} or {B}?,Pasta,Sushi,Do you lean towards Pasta or Sushi?,-1.0251998901367188e-05,-3.4570693969726562e-06
Do you lean towards {A} or {B}?,Pasta,Burger,Do you lean towards Pasta or Burger?,-9.059906005859375e-06,-7.748603820800781e-06
Do you lean towards {A} or {B}?,Pasta,Salad,Do you lean towards Pasta or Salad?,-5.960464477539062e-07,-2.2292137145996094e-05
Do you lean towards {A} or {B}?,Pasta,Steak,Do you lean towards Pasta or Steak?,-8.702278137207031e-06,-6.318092346191406e-06
Do you lean towards {A} or {B}?,Pasta,Tacos,Do you lean towards Pasta or Tacos?,-1.823902130126953e-05,-3.1828880310058594e-05
Do you lean towards {A} or {B}?,Salad,Pizza,Do you lean towards Salad or Pizza?,-2.9802322387695312e-06,-2.796875
Do you lean towards {A} or {B}?,Salad,Sushi,Do you lean towards Salad or Sushi?,-5.9604644775390625e-06,-3.886222839355469e-05
Do you lean towards {A} or {B}?,Salad,Burger,Do you lean towards Salad or Burger?,-1.6689300537109375e-06,-4.0531158447265625e-06
Do you lean towards {A} or {B}?,Salad,Pasta,Do you lean towards Salad or Pasta?,-1.2278556823730469e-05,-1.5497207641601562e-06
Do you lean towards {A} or {B}?,Salad,Steak,Do you lean towards Salad or Steak?,-1.2874603271484375e-05,-7.033348083496094e-06
Do you lean towards {A} or {B}?,Salad,Tacos,Do you lean towards Salad or Tacos?,-1.9073486328125e-06,-6.771087646484375e-05
Do you lean towards {A} or {B}?,Steak,Pizza,Do you lean towards Steak or Pizza?,-3.731250762939453e-05,-6.11328125
Do you lean towards {A} or {B}?,Steak,Sushi,Do you lean towards Steak or Sushi?,-5.364418029785156e-06,-1.8358230590820312e-05
Do you lean towards {A} or {B}?,Steak,Burger,Do you lean towards Steak or Burger?,-1.5854835510253906e-05,-1.3232231140136719e-05
Do you lean towards {A} or {B}?,Steak,Pasta,Do you lean towards Steak or Pasta?,-5.0067901611328125e-05,-3.814697265625e-05
Do you lean towards {A} or {B}?,Steak,Salad,Do you lean towards Steak or Salad?,-5.9604644775390625e-06,-0.00016188621520996094
Do you lean towards {A} or {B}?,Steak,Tacos,Do you lean towards Steak or Tacos?,-0.00016582012176513672,-8.130073547363281e-05
Do you lean towards {A} or {B}?,Tacos,Pizza,Do you lean towards Tacos or Pizza?,-3.218650817871094e-05,-11.0
Do you lean towards {A} or {B}?,Tacos,Sushi,Do you lean towards Tacos or Sushi?,-1.3947486877441406e-05,-7.152557373046875e-07
Do you lean towards {A} or {B}?,Tacos,Burger,Do you lean towards Tacos or Burger?,-0.000804901123046875,-2.658367156982422e-05
Do you lean towards {A} or {B}?,Tacos,Pasta,Do you lean towards Tacos or Pasta?,-2.872943878173828e-05,-1.4066696166992188e-05
Do you lean towards {A} or {B}?,Tacos,Salad,Do you lean towards Tacos or Salad?,-4.363059997558594e-05,-4.76837158203125e-06
Do you lean towards {A} or {B}?,Tacos,Steak,Do you lean towards Tacos or Steak?,-8.916854858398438e-05,-5.841255187988281e-06
"In a comparison of {A} and {B}, which do you prefer?",Pizza,Sushi,"In a comparison of Pizza and Sushi, which do you prefer?",-0.0132904052734375,-1.0251998901367188e-05
"In a comparison of {A} and {B}, which do you prefer?",Pizza,Burger,"In a comparison of Pizza and Burger, which do you prefer?",-0.003185272216796875,-1.5854835510253906e-05
"In a comparison of {A} and {B}, which do you prefer?",Pizza,Pasta,"In a comparison of Pizza and Pasta, which do you prefer?",-0.0251922607421875,-0.017822265625
"In a comparison of {A} and {B}, which do you prefer?",Pizza,Salad,"In a comparison of Pizza and Salad, which do you prefer?",-0.00135040283203125,-3.707408905029297e-05
"In a comparison of {A} and {B}, which do you prefer?",Pizza,Steak,"In a comparison of Pizza and Steak, which do you prefer?",-0.030517578125,-2.5272369384765625e-05
"In a comparison of {A} and {B}, which do you prefer?",Pizza,Tacos,"In a comparison of Pizza and Tacos, which do you prefer?",-0.08905029296875,-3.707408905029297e-05
"In a comparison of {A} and {B}, which do you prefer?",Sushi,Pizza,"In a comparison of Sushi and Pizza, which do you prefer?",-5.841255187988281e-06,-5.50390625
"In a comparison of {A} and {B}, which do you prefer?",Sushi,Burger,"In a comparison of Sushi and Burger, which do you prefer?",-3.4570693969726562e-06,-2.7418136596679688e-06
"In a comparison of {A} and {B}, which do you prefer?",Sushi,Pasta,"In a comparison of Sushi and Pasta, which do you prefer?",-1.4424324035644531e-05,-6.663799285888672e-05
"In a comparison of {A} and {B}, which do you prefer?",Sushi,Salad,"In a comparison of Sushi and Salad, which do you prefer?",-7.62939453125e-06,-3.7550926208496094e-05
"In a comparison of {A} and {B}, which do you prefer?",Sushi,Steak,"In a comparison of Sushi and Steak, which do you prefer?",-8.225440979003906e-06,-1.0251998901367188e-05
"In a comparison of {A} and {B}, which do you prefer?",Sushi,Tacos,"In a comparison of Sushi and Tacos, which do you prefer?",-6.4373016357421875e-06,-2.193450927734375e-05
"In a comparison of {A} and {B}, which do you prefer?",Burger,Pizza,"In a comparison of Burger and Pizza, which do you prefer?",-6.318092346191406e-06,-5.1015625
"In a comparison of {A} and {B}, which do you prefer?",Burger,Sushi,"In a comparison of Burger and Sushi, which do you prefer?",-2.956390380859375e-05,-2.7418136596679688e-06
"In a comparison of {A} and {B}, which do you prefer?",Burger,Pasta,"In a comparison of Burger and Pasta, which do you prefer?",-1.4662742614746094e-05,-4.5299530029296875e-06
"In a comparison of {A} and {B}, which do you prefer?",Burger,Salad,"In a comparison of Burger and Salad, which do you prefer?",-1.4424324035644531e-05,-4.291534423828125e-06
"In a comparison of {A} and {B}, which do you prefer?",Burger,Steak,"In a comparison of Burger and Steak, which do you prefer?",-5.2928924560546875e-05,-3.3020973205566406e-05
"In a comparison of {A} and {B}, which do you prefer?",Burger,Tacos,"In a comparison of Burger and Tacos, which do you prefer?",-0.00017821788787841797,-5.0187110900878906e-05
"In a comparison of {A} and {B}, which do you prefer?",Pasta,Pizza,"In a comparison of Pasta and Pizza, which do you prefer?",-0.0011816024780273438,-4.8671875
"In a comparison of {A} and {B}, which do you prefer?",Pasta,Sushi,"In a comparison of Pasta and Sushi, which do you prefer?",-1.6808509826660156e-05,-8.344650268554688e-06
"In a comparison of {A} and {B}, which do you prefer?",Pasta,Burger,"In a comparison of Pasta and Burger, which do you prefer?",-1.049041748046875e-05,-2.562999725341797e-05
"In a comparison of {A} and {B}, which do you prefer?",Pasta,Salad,"In a comparison of Pasta and Salad, which do you prefer?",-2.9802322387695312e-06,-7.152557373046875e-06
"In a comparison of {A} and {B}, which do you prefer?",Pasta,Steak,"In a comparison of Pasta and Steak, which do you prefer?",-3.9577484130859375e-05,-6.794929504394531e-06
"In a comparison of {A} and {B}, which do you prefer?",Pasta,Tacos,"In a comparison of Pasta and Tacos, which do you prefer?",-5.7816505432128906e-05,-2.4199485778808594e-05
"In a comparison of {A} and {B}, which do you prefer?",Salad,Pizza,"In a comparison of Salad and Pizza, which do you prefer?",-6.198883056640625e-06,-2.140625
"In a comparison of {A} and {B}, which do you prefer?",Salad,Sushi,"In a comparison of Salad and Sushi, which do you prefer?",-7.903575897216797e-05,-2.2530555725097656e-05
"In a comparison of {A} and {B}, which do you prefer?",Salad,Burger,"In a comparison of Salad and Burger, which do you prefer?",-2.2649765014648438e-06,-4.887580871582031e-06
"In a comparison of {A} and {B}, which do you prefer?",Salad,Pasta,"In a comparison of Salad and Pasta, which do you prefer?",-1.990795135498047e-05,-2.0265579223632812e-06
"In a comparison of {A} and {B}, which do you prefer?",Salad,Steak,"In a comparison of Salad and Steak, which do you prefer?",-1.3709068298339844e-05,-9.5367431640625e-07
"In a comparison of {A} and {B}, which do you prefer?",Salad,Tacos,"In a comparison of Salad and Tacos, which do you prefer?",-9.775161743164062e-06,-2.3484230041503906e-05
"In a comparison of {A} and {B}, which do you prefer?",Steak,Pizza,"In a comparison of Steak and Pizza, which do you prefer?",-5.650520324707031e-05,-2.857421875
"In a comparison of {A} and {B}, which do you prefer?",Steak,Sushi,"In a comparison of Steak and Sushi, which do you prefer?",-1.895427703857422e-05,-2.181529998779297e-05
"In a comparison of {A} and {B}, which do you prefer?",Steak,Burger,"In a comparison of Steak and Burger, which do you prefer?",-5.125999450683594e-05,-1.4781951904296875e-05
"In a comparison of {A} and {B}, which do you prefer?",Steak,Pasta,"In a comparison of Steak and Pasta, which do you prefer?",-1.895427703857422e-05,-3.1828880310058594e-05
"In a comparison of {A} and {B}, which do you prefer?",Steak,Salad,"In a comparison of Steak and Salad, which do you prefer?",-2.384185791015625e-06,-0.00014710426330566406
"In a comparison of {A} and {B}, which do you prefer?",Steak,Tacos,"In a comparison of Steak and Tacos, which do you prefer?",-0.01055145263671875,-4.839897155761719e-05
"In a comparison of {A} and {B}, which do you prefer?",Tacos,Pizza,"In a comparison of Tacos and Pizza, which do you prefer?",-0.00012731552124023438,-7.265625
"In a comparison of {A} and {B}, which do you prefer?",Tacos,Sushi,"In a comparison of Tacos and Sushi, which do you prefer?",-0.0001456737518310547,-3.0994415283203125e-06
"In a comparison of {A} and {B}, which do you prefer?",Tacos,Burger,"In a comparison of Tacos and Burger, which do you prefer?",-0.0029850006103515625,-0.00013971328735351562
"In a comparison of {A} and {B}, which do you prefer?",Tacos,Pasta,"In a comparison of Tacos and Pasta, which do you prefer?",-0.00010275840759277344,-8.940696716308594e-05
"In a comparison of {A} and {B}, which do you prefer?",Tacos,Salad,"In a comparison of Tacos and Salad, which do you prefer?",-6.115436553955078e-05,-1.6808509826660156e-05
"In a comparison of {A} and {B}, which do you prefer?",Tacos,Steak,"In a comparison of Tacos and Steak, which do you prefer?",-0.00015175342559814453,-4.279613494873047e-05
Are you more in favor of {A} or {B}?,Pizza,Sushi,Are you more in favor of Pizza or Sushi?,-0.0017566680908203125,-5.841255187988281e-06
Are you more in favor of {A} or {B}?,Pizza,Burger,Are you more in favor of Pizza or Burger?,-0.00125885009765625,-8.821487426757812e-06
Are you more in favor of {A} or {B}?,Pizza,Pasta,Are you more in favor of Pizza or Pasta?,-0.00299072265625,-0.006439208984375
Are you more in favor of {A} or {B}?,Pizza,Salad,Are you more in favor of Pizza or Salad?,-0.0013065338134765625,-1.1920928955078125e-05
Are you more in favor of {A} or {B}?,Pizza,Steak,Are you more in favor of Pizza or Steak?,-0.00439453125,-8.58306884765625e-06
Are you more in favor of {A} or {B}?,Pizza,Tacos,Are you more in favor of Pizza or Tacos?,-0.06463623046875,-6.651878356933594e-05
Are you more in favor of {A} or {B}?,Sushi,Pizza,Are you more in favor of Sushi or Pizza?,-6.556510925292969e-06,-3.36328125
Are you more in favor of {A} or {B}?,Sushi,Burger,Are you more in favor of Sushi or Burger?,-2.2649765014648438e-06,-1.9073486328125e-06
Are you more in favor of {A} or {B}?,Sushi,Pasta,Are you more in favor of Sushi or Pasta?,-2.002716064453125e-05,-1.6808509826660156e-05
Are you more in favor of {A} or {B}?,Sushi,Salad,Are you more in favor of Sushi or Salad?,-1.2516975402832031e-05,-8.58306884765625e-06
Are you more in favor of {A} or {B}?,Sushi,Steak,Are you more in favor of Sushi or Steak?,-4.76837158203125e-06,-8.940696716308594e-06
Are you more in favor of {A} or {B}?,Sushi,Tacos,Are you more in favor of Sushi or Tacos?,-1.3232231140136719e-05,-1.1563301086425781e-05
Are you more in favor of {A} or {B}?,Burger,Pizza,Are you more in favor of Burger or Pizza?,-6.556510925292969e-06,-3.95703125
Are you more in favor of {A} or {B}?,Burger,Sushi,Are you more in favor of Burger or Sushi?,-1.3709068298339844e-05,-1.5497207641601562e-06
Are you more in favor of {A} or {B}?,Burger,Pasta,Are you more in favor of Burger or Pasta?,-1.0728836059570312e-05,-4.0531158447265625e-06
Are you more in favor of {A} or {B}?,Burger,Salad,Are you more in favor of Burger or Salad?,-6.794929504394531e-06,-3.4570693969726562e-06
Are you more in favor of {A} or {B}?,Burger,Steak,Are you more in favor of Burger or Steak?,-3.421306610107422e-05,-3.4689903259277344e-05
Are you more in favor of {A} or {B}?,Burger,Tacos,Are you more in favor of Burger or Tacos?,-0.004024505615234375,-3.9696693420410156e-05
Are you more in favor of {A} or {B}?,Pasta,Pizza,Are you more in favor of Pasta or Pizza?,-0.0004277229309082031,-4.9921875
Are you more in favor of {A} or {B}?,Pasta,Sushi,Are you more in favor of Pasta or Sushi?,-1.4424324035644531e-05,-3.2186508178710938e-06
Are you more in favor of {A} or {B}?,Pasta,Burger,Are you more in favor of Pasta or Burger?,-1.239776611328125e-05,-1.609325408935547e-05
Are you more in favor of {A} or {B}?,Pasta,Salad,Are you more in favor of Pasta or Salad?,-1.0728836059570312e-06,-8.940696716308594e-06
Are you more in favor of {A} or {B}?,Pasta,Steak,Are you more in favor of Pasta or Steak?,-9.775161743164062e-06,-3.0994415283203125e-06
Are you more in favor of {A} or {B}?,Pasta,Tacos,Are you more in favor of Pasta or Tacos?,-4.4345855712890625e-05,-1.7762184143066406e-05
Are you more in favor of {A} or {B}?,Salad,Pizza,Are you more in favor of Salad or Pizza?,-3.4570693969726562e-06,-0.46875
Are you more in favor of {A} or {B}?,Salad,Sushi,Are you more in favor of Salad or Sushi?,-6.99758529663086e-05,-2.110004425048828e-05
Are you more in favor of {A} or {B}?,Salad,Burger,Are you more in favor of Salad or Burger?,-1.0728836059570312e-06,-4.649162292480469e-06
Are you more in favor of {A} or {B}?,Salad,Pasta,Are you more in favor of Salad or Pasta?,-1.990795135498047e-05,-1.9073486328125e-06
Are you more in favor of {A} or {B}?,Salad,Steak,Are you more in favor of Salad or Steak?,-3.7670135498046875e-05,-2.0265579223632812e-06
Are you more in favor of {A} or {B}?,Salad,Tacos,Are you more in favor of Salad or Tacos?,-0.0003037452697753906,-2.384185791015625e-05
Are you more in favor of {A} or {B}?,Steak,Pizza,Are you more in favor of Steak or Pizza?,-0.00010526180267333984,-2.88671875
Are you more in favor of {A} or {B}?,Steak,Sushi,Are you more in favor of Steak or Sushi?,-2.288818359375e-05,-1.2636184692382812e-05
Are you more in favor of {A} or {B}?,Steak,Burger,Are you more in favor of Steak or Burger?,-5.233287811279297e-05,-1.4662742614746094e-05
Are you more in favor of {A} or {B}?,Steak,Pasta,Are you more in favor of Steak or Pasta?,-0.00014662742614746094,-1.9669532775878906e-05
Are you more in favor of {A} or {B}?,Steak,Salad,Are you more in favor of Steak or Salad?,-1.8596649169921875e-05,-7.2479248046875e-05
Are you more in favor of {A} or {B}?,Steak,Tacos,Are you more in favor of Steak or Tacos?,-0.0215301513671875,-2.47955322265625e-05
Are you more in favor of {A} or {B}?,Tacos,Pizza,Are you more in favor of Tacos or Pizza?,-4.7206878662109375e-05,-9.90625
Are you more in favor of {A} or {B}?,Tacos,Sushi,Are you more in favor of Tacos or Sushi?,-1.9431114196777344e-05,-1.7881393432617188e-06
Are you more in favor of {A} or {B}?,Tacos,Burger,Are you more in favor of Tacos or Burger?,-0.0007328987121582031,-0.00040149688720703125
Are you more in favor of {A} or {B}?,Tacos,Pasta,Are you more in favor of Tacos or Pasta?,-4.458427429199219e-05,-7.069110870361328e-05
Are you more in favor of {A} or {B}?,Tacos,Salad,Are you more in favor of Tacos or Salad?,-3.921985626220703e-05,-1.52587890625e-05
Are you more in favor of {A} or {B}?,Tacos,Steak,Are you more in favor of Tacos or Steak?,-6.973743438720703e-05,-8.702278137207031e-06
"Comparing {A} and {B}, what is your preference?",Pizza,Sushi,"Comparing Pizza and Sushi, what is your preference?",-0.007122039794921875,-4.875659942626953e-05
"Comparing {A} and {B}, what is your preference?",Pizza,Burger,"Comparing Pizza and Burger, what is your preference?",-0.0102081298828125,-2.181529998779297e-05
"Comparing {A} and {B}, what is your preference?",Pizza,Pasta,"Comparing Pizza and Pasta, what is your preference?",-0.0258026123046875,-0.0640869140625
"Comparing {A} and {B}, what is your preference?",Pizza,Salad,"Comparing Pizza and Salad, what is your preference?",-0.0006198883056640625,-3.266334533691406e-05
"Comparing {A} and {B}, what is your preference?",Pizza,Steak,"Comparing Pizza and Steak, what is your preference?",-0.0222320556640625,-3.814697265625e-05
"Comparing {A} and {B}, what is your preference?",Pizza,Tacos,"Comparing Pizza and Tacos, what is your preference?",-0.115478515625,-5.316734313964844e-05
"Comparing {A} and {B}, what is your preference?",Sushi,Pizza,"Comparing Sushi and Pizza, what is your preference?",-5.841255187988281e-06,-4.296875
"Comparing {A} and {B}, what is your preference?",Sushi,Burger,"Comparing Sushi and Burger, what is your preference?",-2.9802322387695312e-06,-3.6954879760742188e-06
"Comparing {A} and {B}, what is your preference?",Sushi,Pasta,"Comparing Sushi and Pasta, what is your preference?",-1.2159347534179688e-05,-0.00016033649444580078
"Comparing {A} and {B}, what is your preference?",Sushi,Salad,"Comparing Sushi and Salad, what is your preference?",-7.62939453125e-06,-8.225440979003906e-06
"Comparing {A} and {B}, what is your preference?",Sushi,Steak,"Comparing Sushi and Steak, what is your preference?",-5.841255187988281e-06,-1.049041748046875e-05
"Comparing {A} and {B}, what is your preference?",Sushi,Tacos,"Comparing Sushi and Tacos, what is your preference?",-5.364418029785156e-06,-2.872943878173828e-05
"Comparing {A} and {B}, what is your preference?",Burger,Pizza,"Comparing Burger and Pizza, what is your preference?",-5.4836273193359375e-06,-3.97265625
"Comparing {A} and {B}, what is your preference?",Burger,Sushi,"Comparing Burger and Sushi, what is your preference?",-1.2636184692382812e-05,-3.814697265625e-06
"Comparing {A} and {B}, what is your preference?",Burger,Pasta,"Comparing Burger and Pasta, what is your preference?",-8.225440979003906e-06,-4.76837158203125e-06
"Comparing {A} and {B}, what is your preference?",Burger,Salad,"Comparing Burger and Salad, what is your preference?",-8.702278137207031e-06,-8.463859558105469e-06
"Comparing {A} and {B}, what is your preference?",Burger,Steak,"Comparing Burger and Steak, what is your preference?",-5.555152893066406e-05,-3.314018249511719e-05
"Comparing {A} and {B}, what is your preference?",Burger,Tacos,"Comparing Burger and Tacos, what is your preference?",-0.0006647109985351562,-5.412101745605469e-05
"Comparing {A} and {B}, what is your preference?",Pasta,Pizza,"Comparing Pasta and Pizza, what is your preference?",-0.0008254051208496094,-4.8828125
"Comparing {A} and {B}, what is your preference?",Pasta,Sushi,"Comparing Pasta and Sushi, what is your preference?",-7.152557373046875e-06,-3.337860107421875e-05
