player_1,player_2,winner,template
Amarillo,Rojo,Amarillo,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Amarillo,Azul,Amarillo,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Amarillo,Verde,Amarillo,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Amarillo,Morado,Amarillo,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Morado,Rojo,Morado,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Morado,Azul,Azul,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Morado,Verde,Verde,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Morado,Amarillo,Amarillo,"Tipo: Color
Opción A: {A}
Opción B: {B}
Seleccionar:"
Rojo,Azul,Rojo,Log: Usuario vio {A} y {B}. Usuario eligió
Rojo,Verde,Rojo,Log: Usuario vio {A} y {B}. Usuario eligió
Rojo,Amarillo,Rojo,Log: Usuario vio {A} y {B}. Usuario eligió
Rojo,Morado,Rojo,Log: Usuario vio {A} y {B}. Usuario eligió
Azul,Rojo,Azul,Log: Usuario vio {A} y {B}. Usuario eligió
Azul,Verde,Azul,Log: Usuario vio {A} y {B}. Usuario eligió
Azul,Amarillo,Azul,Log: Usuario vio {A} y {B}. Usuario eligió
Azul,Morado,Azul,Log: Usuario vio {A} y {B}. Usuario eligió
Verde,Rojo,Rojo,Log: Usuario vio {A} y {B}. Usuario eligió
Verde,Azul,Verde,Log: Usuario vio {A} y {B}. Usuario eligió
Verde,Amarillo,Amarillo,Log: Usuario vio {A} y {B}. Usuario eligió
Verde,Morado,Verde,Log: Usuario vio {A} y {B}. Usuario eligió
Amarillo,Rojo,Amarillo,Log: Usuario vio {A} y {B}. Usuario eligió
Amarillo,Azul,Amarillo,Log: Usuario vio {A} y {B}. Usuario eligió
Amarillo,Verde,Amarillo,Log: Usuario vio {A} y {B}. Usuario eligió
Amarillo,Morado,Amarillo,Log: Usuario vio {A} y {B}. Usuario eligió
Morado,Rojo,Morado,Log: Usuario vio {A} y {B}. Usuario eligió
Morado,Azul,Morado,Log: Usuario vio {A} y {B}. Usuario eligió
Morado,Verde,Morado,Log: Usuario vio {A} y {B}. Usuario eligió
Morado,Amarillo,Morado,Log: Usuario vio {A} y {B}. Usuario eligió
Rojo,Azul,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Rojo,Verde,Verde,"const opciones = ['{A}', '{B}']; const seleccionado ="
Rojo,Amarillo,Rojo,"const opciones = ['{A}', '{B}']; const seleccionado ="
Rojo,Morado,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Azul,Rojo,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Azul,Verde,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Azul,Amarillo,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Azul,Morado,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Verde,Rojo,Verde,"const opciones = ['{A}', '{B}']; const seleccionado ="
Verde,Azul,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Verde,Amarillo,Verde,"const opciones = ['{A}', '{B}']; const seleccionado ="
Verde,Morado,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Amarillo,Rojo,Amarillo,"const opciones = ['{A}', '{B}']; const seleccionado ="
Amarillo,Azul,Azul,"const opciones = ['{A}', '{B}']; const seleccionado ="
Amarillo,Verde,Verde,"const opciones = ['{A}', '{B}']; const seleccionado ="
Amarillo,Morado,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Morado,Rojo,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Morado,Azul,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Morado,Verde,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Morado,Amarillo,Morado,"const opciones = ['{A}', '{B}']; const seleccionado ="
Rojo,Azul,Rojo,if (eleccion == '{A}' || eleccion == '{B}') return
Rojo,Verde,Rojo,if (eleccion == '{A}' || eleccion == '{B}') return
Rojo,Amarillo,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Rojo,Morado,Rojo,if (eleccion == '{A}' || eleccion == '{B}') return
Azul,Rojo,Azul,if (eleccion == '{A}' || eleccion == '{B}') return
Azul,Verde,Azul,if (eleccion == '{A}' || eleccion == '{B}') return
Azul,Amarillo,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Azul,Morado,Azul,if (eleccion == '{A}' || eleccion == '{B}') return
Verde,Rojo,Verde,if (eleccion == '{A}' || eleccion == '{B}') return
Verde,Azul,Verde,if (eleccion == '{A}' || eleccion == '{B}') return
Verde,Amarillo,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Verde,Morado,Verde,if (eleccion == '{A}' || eleccion == '{B}') return
Amarillo,Rojo,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Amarillo,Azul,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Amarillo,Verde,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Amarillo,Morado,Amarillo,if (eleccion == '{A}' || eleccion == '{B}') return
Morado,Rojo,Morado,if (eleccion == '{A}' || eleccion == '{B}') return
Morado,Azul,Morado,if (eleccion == '{A}' || eleccion == '{B}') return
Morado,Verde,Morado,if (eleccion == '{A}' || eleccion == '{B}') return
Morado,Amarillo,Morado,if (eleccion == '{A}' || eleccion == '{B}') return
Rojo,Azul,Rojo,">>> seleccionar('{A}', '{B}')
"
Rojo,Verde,Verde,">>> seleccionar('{A}', '{B}')
"
Rojo,Amarillo,Rojo,">>> seleccionar('{A}', '{B}')
"
Rojo,Morado,Rojo,">>> seleccionar('{A}', '{B}')
"
Azul,Rojo,Azul,">>> seleccionar('{A}', '{B}')
"
Azul,Verde,Azul,">>> seleccionar('{A}', '{B}')
"
Azul,Amarillo,Azul,">>> seleccionar('{A}', '{B}')
"
Azul,Morado,Azul,">>> seleccionar('{A}', '{B}')
"
Verde,Rojo,Verde,">>> seleccionar('{A}', '{B}')
"
Verde,Azul,Verde,">>> seleccionar('{A}', '{B}')
"
Verde,Amarillo,Verde,">>> seleccionar('{A}', '{B}')
"
Verde,Morado,Verde,">>> seleccionar('{A}', '{B}')
"
Amarillo,Rojo,Amarillo,">>> seleccionar('{A}', '{B}')
"
Amarillo,Azul,Amarillo,">>> seleccionar('{A}', '{B}')
"
Amarillo,Verde,Verde,">>> seleccionar('{A}', '{B}')
"
Amarillo,Morado,Amarillo,">>> seleccionar('{A}', '{B}')
"
Morado,Rojo,Morado,">>> seleccionar('{A}', '{B}')
"
Morado,Azul,Morado,">>> seleccionar('{A}', '{B}')
"
Morado,Verde,Morado,">>> seleccionar('{A}', '{B}')
"
Morado,Amarillo,Morado,">>> seleccionar('{A}', '{B}')
"
Rojo,Azul,Rojo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Rojo,Verde,Rojo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Rojo,Amarillo,Rojo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Rojo,Morado,Rojo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Azul,Rojo,Azul,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Azul,Verde,Azul,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Azul,Amarillo,Azul,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Azul,Morado,Morado,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Verde,Rojo,Verde,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Verde,Azul,Verde,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Verde,Amarillo,Verde,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Verde,Morado,Verde,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Amarillo,Rojo,Amarillo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Amarillo,Azul,Amarillo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Amarillo,Verde,Amarillo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Amarillo,Morado,Amarillo,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Morado,Rojo,Morado,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Morado,Azul,Morado,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Morado,Verde,Morado,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Morado,Amarillo,Morado,switch(color) { case '{A}': ...; case '{B}': ...; } elegido:
Rojo,Azul,Rojo,"# Config
color_activo: {A} | {B}
set:"
Rojo,Verde,Rojo,"# Config
color_activo: {A} | {B}
set:"
Rojo,Amarillo,Rojo,"# Config
color_activo: {A} | {B}
set:"
Rojo,Morado,Rojo,"# Config
color_activo: {A} | {B}
set:"
Azul,Rojo,Azul,"# Config
color_activo: {A} | {B}
set:"
Azul,Verde,Azul,"# Config
color_activo: {A} | {B}
set:"
Azul,Amarillo,Azul,"# Config
color_activo: {A} | {B}
set:"
Azul,Morado,Azul,"# Config
color_activo: {A} | {B}
set:"
Verde,Rojo,Verde,"# Config
color_activo: {A} | {B}
set:"
Verde,Azul,Verde,"# Config
color_activo: {A} | {B}
set:"
Verde,Amarillo,Verde,"# Config
color_activo: {A} | {B}
set:"
Verde,Morado,Verde,"# Config
color_activo: {A} | {B}
set:"
Amarillo,Rojo,Amarillo,"# Config
color_activo: {A} | {B}
set:"
Amarillo,Azul,Amarillo,"# Config
color_activo: {A} | {B}
set:"
Amarillo,Verde,Verde,"# Config
color_activo: {A} | {B}
set:"
Amarillo,Morado,Amarillo,"# Config
color_activo: {A} | {B}
set:"
Morado,Rojo,Rojo,"# Config
color_activo: {A} | {B}
set:"
Morado,Azul,Azul,"# Config
color_activo: {A} | {B}
set:"
Morado,Verde,Verde,"# Config
color_activo: {A} | {B}
set:"
Morado,Amarillo,Amarillo,"# Config
color_activo: {A} | {B}
set:"
Rojo,Azul,Rojo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Rojo,Verde,Verde,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Rojo,Amarillo,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Rojo,Morado,Morado,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Azul,Rojo,Azul,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Azul,Verde,Verde,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Azul,Amarillo,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Azul,Morado,Azul,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Verde,Rojo,Verde,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Verde,Azul,Verde,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Verde,Amarillo,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Verde,Morado,Verde,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Amarillo,Rojo,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Amarillo,Azul,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Amarillo,Verde,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Amarillo,Morado,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Morado,Rojo,Morado,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Morado,Azul,Morado,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Morado,Verde,Verde,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Morado,Amarillo,Amarillo,"json_data = {'opciones': ['{A}', '{B}'], 'eleccion': '"
Rojo,Azul,Azul,"<seleccion opciones='{A}, {B}'>"
Rojo,Verde,Verde,"<seleccion opciones='{A}, {B}'>"
Rojo,Amarillo,Amarillo,"<seleccion opciones='{A}, {B}'>"
Rojo,Morado,Rojo,"<seleccion opciones='{A}, {B}'>"
Azul,Rojo,Azul,"<seleccion opciones='{A}, {B}'>"
Azul,Verde,Azul,"<seleccion opciones='{A}, {B}'>"
Azul,Amarillo,Azul,"<seleccion opciones='{A}, {B}'>"
Azul,Morado,Azul,"<seleccion opciones='{A}, {B}'>"
Verde,Rojo,Verde,"<seleccion opciones='{A}, {B}'>"
Verde,Azul,Verde,"<seleccion opciones='{A}, {B}'>"
Verde,Amarillo,Verde,"<seleccion opciones='{A}, {B}'>"
Verde,Morado,Verde,"<seleccion opciones='{A}, {B}'>"
Amarillo,Rojo,Amarillo,"<seleccion opciones='{A}, {B}'>"
Amarillo,Azul,Azul,"<seleccion opciones='{A}, {B}'>"
Amarillo,Verde,Amarillo,"<seleccion opciones='{A}, {B}'>"
Amarillo,Morado,Amarillo,"<seleccion opciones='{A}, {B}'>"
Morado,Rojo,Morado,"<seleccion opciones='{A}, {B}'>"
Morado,Azul,Azul,"<seleccion opciones='{A}, {B}'>"
Morado,Verde,Verde,"<seleccion opciones='{A}, {B}'>"
Morado,Amarillo,Amarillo,"<seleccion opciones='{A}, {B}'>"
Rojo,Azul,Rojo,"ObtenerPreferencia({A}, {B}) ->"
Rojo,Verde,Rojo,"ObtenerPreferencia({A}, {B}) ->"
Rojo,Amarillo,Rojo,"ObtenerPreferencia({A}, {B}) ->"
Rojo,Morado,Rojo,"ObtenerPreferencia({A}, {B}) ->"
Azul,Rojo,Azul,"ObtenerPreferencia({A}, {B}) ->"
Azul,Verde,Azul,"ObtenerPreferencia({A}, {B}) ->"
Azul,Amarillo,Azul,"ObtenerPreferencia({A}, {B}) ->"
Azul,Morado,Azul,"ObtenerPreferencia({A}, {B}) ->"
Verde,Rojo,Verde,"ObtenerPreferencia({A}, {B}) ->"
Verde,Azul,Verde,"ObtenerPreferencia({A}, {B}) ->"
Verde,Amarillo,Verde,"ObtenerPreferencia({A}, {B}) ->"
Verde,Morado,Verde,"ObtenerPreferencia({A}, {B}) ->"
Amarillo,Rojo,Amarillo,"ObtenerPreferencia({A}, {B}) ->"
Amarillo,Azul,Amarillo,"ObtenerPreferencia({A}, {B}) ->"
Amarillo,Verde,Amarillo,"ObtenerPreferencia({A}, {B}) ->"
Amarillo,Morado,Amarillo,"ObtenerPreferencia({A}, {B}) ->"
Morado,Rojo,Morado,"ObtenerPreferencia({A}, {B}) ->"
Morado,Azul,Morado,"ObtenerPreferencia({A}, {B}) ->"
Morado,Verde,Morado,"ObtenerPreferencia({A}, {B}) ->"
Morado,Amarillo,Amarillo,"ObtenerPreferencia({A}, {B}) ->"
Rojo,Azul,Azul,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Rojo,Verde,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Rojo,Amarillo,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Rojo,Morado,Rojo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Azul,Rojo,Rojo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Azul,Verde,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Azul,Amarillo,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Azul,Morado,Azul,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Verde,Rojo,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Verde,Azul,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Verde,Amarillo,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Verde,Morado,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Amarillo,Rojo,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Amarillo,Azul,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Amarillo,Verde,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Amarillo,Morado,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Morado,Rojo,Rojo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Morado,Azul,Azul,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Morado,Verde,Verde,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Morado,Amarillo,Amarillo,"x = {A}; y = {B}; print(elegir(x,y)); Salida:"
Rojo,Azul,Rojo,"fn elegir({A}, {B}) { return"
Rojo,Verde,Rojo,"fn elegir({A}, {B}) { return"
Rojo,Amarillo,Rojo,"fn elegir({A}, {B}) { return"
Rojo,Morado,Rojo,"fn elegir({A}, {B}) { return"
Azul,Rojo,Azul,"fn elegir({A}, {B}) { return"
Azul,Verde,Azul,"fn elegir({A}, {B}) { return"
Azul,Amarillo,Azul,"fn elegir({A}, {B}) { return"
Azul,Morado,Azul,"fn elegir({A}, {B}) { return"
Verde,Rojo,Verde,"fn elegir({A}, {B}) { return"
Verde,Azul,Verde,"fn elegir({A}, {B}) { return"
Verde,Amarillo,Verde,"fn elegir({A}, {B}) { return"
Verde,Morado,Verde,"fn elegir({A}, {B}) { return"
Amarillo,Rojo,Amarillo,"fn elegir({A}, {B}) { return"
Amarillo,Azul,Amarillo,"fn elegir({A}, {B}) { return"
Amarillo,Verde,Amarillo,"fn elegir({A}, {B}) { return"
Amarillo,Morado,Amarillo,"fn elegir({A}, {B}) { return"
Morado,Rojo,Morado,"fn elegir({A}, {B}) { return"
Morado,Azul,Morado,"fn elegir({A}, {B}) { return"
Morado,Verde,Morado,"fn elegir({A}, {B}) { return"
Morado,Amarillo,Morado,"fn elegir({A}, {B}) { return"
Rojo,Azul,Rojo,"Entre {A} y {B}, elijo"
Rojo,Verde,Rojo,"Entre {A} y {B}, elijo"
Rojo,Amarillo,Amarillo,"Entre {A} y {B}, elijo"
Rojo,Morado,Rojo,"Entre {A} y {B}, elijo"
Azul,Rojo,Rojo,"Entre {A} y {B}, elijo"
Azul,Verde,Azul,"Entre {A} y {B}, elijo"
Azul,Amarillo,Amarillo,"Entre {A} y {B}, elijo"
Azul,Morado,Azul,"Entre {A} y {B}, elijo"
Verde,Rojo,Rojo,"Entre {A} y {B}, elijo"
Verde,Azul,Azul,"Entre {A} y {B}, elijo"
Verde,Amarillo,Amarillo,"Entre {A} y {B}, elijo"
Verde,Morado,Morado,"Entre {A} y {B}, elijo"
Amarillo,Rojo,Amarillo,"Entre {A} y {B}, elijo"
Amarillo,Azul,Amarillo,"Entre {A} y {B}, elijo"
Amarillo,Verde,Amarillo,"Entre {A} y {B}, elijo"
Amarillo,Morado,Amarillo,"Entre {A} y {B}, elijo"
Morado,Rojo,Rojo,"Entre {A} y {B}, elijo"
Morado,Azul,Morado,"Entre {A} y {B}, elijo"
Morado,Verde,Morado,"Entre {A} y {B}, elijo"
Morado,Amarillo,Amarillo,"Entre {A} y {B}, elijo"
Rojo,Azul,Rojo,"Entre {A} y {B}, el ganador es"
Rojo,Verde,Rojo,"Entre {A} y {B}, el ganador es"
Rojo,Amarillo,Rojo,"Entre {A} y {B}, el ganador es"
Rojo,Morado,Rojo,"Entre {A} y {B}, el ganador es"
Azul,Rojo,Azul,"Entre {A} y {B}, el ganador es"
Azul,Verde,Azul,"Entre {A} y {B}, el ganador es"
Azul,Amarillo,Azul,"Entre {A} y {B}, el ganador es"
Azul,Morado,Azul,"Entre {A} y {B}, el ganador es"
Verde,Rojo,Rojo,"Entre {A} y {B}, el ganador es"
Verde,Azul,Azul,"Entre {A} y {B}, el ganador es"
Verde,Amarillo,Amarillo,"Entre {A} y {B}, el ganador es"
Verde,Morado,Morado,"Entre {A} y {B}, el ganador es"
Amarillo,Rojo,Rojo,"Entre {A} y {B}, el ganador es"
Amarillo,Azul,Azul,"Entre {A} y {B}, el ganador es"
Amarillo,Verde,Amarillo,"Entre {A} y {B}, el ganador es"
Amarillo,Morado,Morado,"Entre {A} y {B}, el ganador es"
Morado,Rojo,Rojo,"Entre {A} y {B}, el ganador es"
Morado,Azul,Morado,"Entre {A} y {B}, el ganador es"
Morado,Verde,Morado,"Entre {A} y {B}, el ganador es"
Morado,Amarillo,Morado,"Entre {A} y {B}, el ganador es"
Rojo,Azul,Rojo,"Comparando {A} con {B}, la preferencia es"
Rojo,Verde,Rojo,"Comparando {A} con {B}, la preferencia es"
Rojo,Amarillo,Rojo,"Comparando {A} con {B}, la preferencia es"
Rojo,Morado,Rojo,"Comparando {A} con {B}, la preferencia es"
Azul,Rojo,Rojo,"Comparando {A} con {B}, la preferencia es"
Azul,Verde,Verde,"Comparando {A} con {B}, la preferencia es"
Azul,Amarillo,Amarillo,"Comparando {A} con {B}, la preferencia es"
Azul,Morado,Azul,"Comparando {A} con {B}, la preferencia es"
Verde,Rojo,Rojo,"Comparando {A} con {B}, la preferencia es"
Verde,Azul,Verde,"Comparando {A} con {B}, la preferencia es"
Verde,Amarillo,Amarillo,"Comparando {A} con {B}, la preferencia es"
Verde,Morado,Verde,"Comparando {A} con {B}, la preferencia es"
Amarillo,Rojo,Rojo,"Comparando {A} con {B}, la preferencia es"
Amarillo,Azul,Amarillo,"Comparando {A} con {B}, la preferencia es"
Amarillo,Verde,Verde,"Comparando {A} con {B}, la preferencia es"
Amarillo,Morado,Amarillo,"Comparando {A} con {B}, la preferencia es"
Morado,Rojo,Rojo,"Comparando {A} con {B}, la preferencia es"
Morado,Azul,Azul,"Comparando {A} con {B}, la preferencia es"
Morado,Verde,Verde,"Comparando {A} con {B}, la preferencia es"
Morado,Amarillo,Amarillo,"Comparando {A} con {B}, la preferencia es"
Rojo,Azul,Rojo,"Alternativas: {A}, {B}. Decisión:"
Rojo,Verde,Rojo,"Alternativas: {A}, {B}. Decisión:"
Rojo,Amarillo,Rojo,"Alternativas: {A}, {B}. Decisión:"
Rojo,Morado,Rojo,"Alternativas: {A}, {B}. Decisión:"
Azul,Rojo,Azul,"Alternativas: {A}, {B}. Decisión:"
Azul,Verde,Azul,"Alternativas: {A}, {B}. Decisión:"
Azul,Amarillo,Azul,"Alternativas: {A}, {B}. Decisión:"
Azul,Morado,Azul,"Alternativas: {A}, {B}. Decisión:"
Verde,Rojo,Verde,"Alternativas: {A}, {B}. Decisión:"
Verde,Azul,Verde,"Alternativas: {A}, {B}. Decisión:"
Verde,Amarillo,Verde,"Alternativas: {A}, {B}. Decisión:"
Verde,Morado,Verde,"Alternativas: {A}, {B}. Decisión:"
Amarillo,Rojo,Amarillo,"Alternativas: {A}, {B}. Decisión:"
Amarillo,Azul,Amarillo,"Alternativas: {A}, {B}. Decisión:"
Amarillo,Verde,Amarillo,"Alternativas: {A}, {B}. Decisión:"
Amarillo,Morado,Amarillo,"Alternativas: {A}, {B}. Decisión:"
Morado,Rojo,Rojo,"Alternativas: {A}, {B}. Decisión:"
Morado,Azul,Azul,"Alternativas: {A}, {B}. Decisión:"
Morado,Verde,Verde,"Alternativas: {A}, {B}. Decisión:"
Morado,Amarillo,Morado,"Alternativas: {A}, {B}. Decisión:"
Rojo,Azul,Rojo,Encuesta: {A} vs {B}. Mayoría:
Rojo,Verde,Rojo,Encuesta: {A} vs {B}. Mayoría:
Rojo,Amarillo,Amarillo,Encuesta: {A} vs {B}. Mayoría:
Rojo,Morado,Morado,Encuesta: {A} vs {B}. Mayoría:
Azul,Rojo,Azul,Encuesta: {A} vs {B}. Mayoría:
Azul,Verde,Verde,Encuesta: {A} vs {B}. Mayoría:
Azul,Amarillo,Amarillo,Encuesta: {A} vs {B}. Mayoría:
Azul,Morado,Azul,Encuesta: {A} vs {B}. Mayoría:
Verde,Rojo,Rojo,Encuesta: {A} vs {B}. Mayoría:
Verde,Azul,Azul,Encuesta: {A} vs {B}. Mayoría:
Verde,Amarillo,Amarillo,Encuesta: {A} vs {B}. Mayoría:
Verde,Morado,Morado,Encuesta: {A} vs {B}. Mayoría:
Amarillo,Rojo,Rojo,Encuesta: {A} vs {B}. Mayoría:
Amarillo,Azul,Azul,Encuesta: {A} vs {B}. Mayoría:
Amarillo,Verde,Verde,Encuesta: {A} vs {B}. Mayoría:
Amarillo,Morado,Amarillo,Encuesta: {A} vs {B}. Mayoría:
Morado,Rojo,Rojo,Encuesta: {A} vs {B}. Mayoría:
Morado,Azul,Azul,Encuesta: {A} vs {B}. Mayoría:
Morado,Verde,Verde,Encuesta: {A} vs {B}. Mayoría:
Morado,Amarillo,Amarillo,Encuesta: {A} vs {B}. Mayoría:
Rojo,Azul,Rojo,Prueba: {A} vs {B}. Resultado:
Rojo,Verde,Rojo,Prueba: {A} vs {B}. Resultado:
Rojo,Amarillo,Rojo,Prueba: {A} vs {B}. Resultado:
Rojo,Morado,Rojo,Prueba: {A} vs {B}. Resultado:
Azul,Rojo,Azul,Prueba: {A} vs {B}. Resultado:
Azul,Verde,Azul,Prueba: {A} vs {B}. Resultado:
Azul,Amarillo,Azul,Prueba: {A} vs {B}. Resultado:
Azul,Morado,Azul,Prueba: {A} vs {B}. Resultado:
Verde,Rojo,Rojo,Prueba: {A} vs {B}. Resultado:
Verde,Azul,Verde,Prueba: {A} vs {B}. Resultado:
Verde,Amarillo,Amarillo,Prueba: {A} vs {B}. Resultado:
Verde,Morado,Verde,Prueba: {A} vs {B}. Resultado:
Amarillo,Rojo,Rojo,Prueba: {A} vs {B}. Resultado:
Amarillo,Azul,Azul,Prueba: {A} vs {B}. Resultado:
Amarillo,Verde,Amarillo,Prueba: {A} vs {B}. Resultado:
Amarillo,Morado,Amarillo,Prueba: {A} vs {B}. Resultado:
Morado,Rojo,Rojo,Prueba: {A} vs {B}. Resultado:
Morado,Azul,Azul,Prueba: {A} vs {B}. Resultado:
Morado,Verde,Morado,Prueba: {A} vs {B}. Resultado:
Morado,Amarillo,Amarillo,Prueba: {A} vs {B}. Resultado:
Rojo,Azul,Rojo,"Filtro: {A}, {B}. Retener:"
Rojo,Verde,Rojo,"Filtro: {A}, {B}. Retener:"
Rojo,Amarillo,Rojo,"Filtro: {A}, {B}. Retener:"
Rojo,Morado,Rojo,"Filtro: {A}, {B}. Retener:"
Azul,Rojo,Azul,"Filtro: {A}, {B}. Retener:"
Azul,Verde,Azul,"Filtro: {A}, {B}. Retener:"
Azul,Amarillo,Azul,"Filtro: {A}, {B}. Retener:"
Azul,Morado,Azul,"Filtro: {A}, {B}. Retener:"
Verde,Rojo,Verde,"Filtro: {A}, {B}. Retener:"
Verde,Azul,Verde,"Filtro: {A}, {B}. Retener:"
Verde,Amarillo,Verde,"Filtro: {A}, {B}. Retener:"
Verde,Morado,Verde,"Filtro: {A}, {B}. Retener:"
Amarillo,Rojo,Amarillo,"Filtro: {A}, {B}. Retener:"
Amarillo,Azul,Amarillo,"Filtro: {A}, {B}. Retener:"
Amarillo,Verde,Amarillo,"Filtro: {A}, {B}. Retener:"
Amarillo,Morado,Amarillo,"Filtro: {A}, {B}. Retener:"
Morado,Rojo,Rojo,"Filtro: {A}, {B}. Retener:"
Morado,Azul,Azul,"Filtro: {A}, {B}. Retener:"
Morado,Verde,Verde,"Filtro: {A}, {B}. Retener:"
Morado,Amarillo,Amarillo,"Filtro: {A}, {B}. Retener:"
Rojo,Azul,Azul,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Rojo,Verde,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Rojo,Amarillo,Amarillo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Rojo,Morado,Rojo,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Azul,Rojo,Azul,"Modo: Seleccionar.
1. {A}
2. {B}
> "
Azul,Verde,Verde,"Modo: Seleccionar.
1. {A}
2. {B}
> "
