template_idx,score_a,score_b,a_brand,a_screen,a_price,b_brand,b_screen,b_price
12,-1.791015625,1.130859375,Apple,large screen,expensive,Apple,large screen,cheap
12,-2.072265625,1.1455078125,Apple,large screen,expensive,Lenovo,small screen,cheap
12,-1.703125,1.125,Apple,large screen,expensive,Lenovo,small screen,expensive
12,-1.984375,1.1416015625,Apple,large screen,expensive,Lenovo,large screen,cheap
12,-1.599609375,1.1181640625,Apple,large screen,expensive,Lenovo,large screen,expensive
12,-2.04296875,1.14453125,Apple,large screen,expensive,Dell,small screen,cheap
12,-1.703125,1.125,Apple,large screen,expensive,Dell,small screen,expensive
12,-1.998046875,1.142578125,Apple,large screen,expensive,Dell,large screen,cheap
12,-1.62890625,1.1201171875,Apple,large screen,expensive,Dell,large screen,expensive
12,-0.7509765625,1.0146484375,Lenovo,small screen,cheap,Apple,small screen,cheap
12,-0.5703125,0.97607421875,Lenovo,small screen,cheap,Apple,small screen,expensive
12,-0.8974609375,1.0400390625,Lenovo,small screen,cheap,Apple,large screen,cheap
12,-0.685546875,1.001953125,Lenovo,small screen,cheap,Apple,large screen,expensive
12,-0.326171875,0.908203125,Lenovo,small screen,cheap,Lenovo,small screen,expensive
12,-0.724609375,1.009765625,Lenovo,small screen,cheap,Lenovo,large screen,cheap
12,-0.62109375,0.98779296875,Lenovo,small screen,cheap,Lenovo,large screen,expensive
12,-0.6982421875,1.00390625,Lenovo,small screen,cheap,Dell,small screen,cheap
12,-0.4951171875,0.95751953125,Lenovo,small screen,cheap,Dell,small screen,expensive
12,-0.84375,1.03125,Lenovo,small screen,cheap,Dell,large screen,cheap
12,-0.62109375,0.98779296875,Lenovo,small screen,cheap,Dell,large screen,expensive
12,-1.673828125,1.123046875,Lenovo,small screen,expensive,Apple,small screen,cheap
12,-1.470703125,1.1083984375,Lenovo,small screen,expensive,Apple,small screen,expensive
12,-1.953125,1.1396484375,Lenovo,small screen,expensive,Apple,large screen,cheap
12,-1.923828125,1.138671875,Lenovo,small screen,expensive,Apple,large screen,expensive
12,-1.52734375,1.11328125,Lenovo,small screen,expensive,Lenovo,small screen,cheap
12,-1.923828125,1.138671875,Lenovo,small screen,expensive,Lenovo,large screen,cheap
12,-1.716796875,1.126953125,Lenovo,small screen,expensive,Lenovo,large screen,expensive
12,-1.658203125,1.1220703125,Lenovo,small screen,expensive,Dell,small screen,cheap
12,-1.3984375,1.1015625,Lenovo,small screen,expensive,Dell,small screen,expensive
12,-1.923828125,1.138671875,Lenovo,small screen,expensive,Dell,large screen,cheap
12,-1.8203125,1.1328125,Lenovo,small screen,expensive,Dell,large screen,expensive
12,-0.7509765625,1.0146484375,Lenovo,large screen,cheap,Apple,small screen,cheap
12,-0.533203125,0.966796875,Lenovo,large screen,cheap,Apple,small screen,expensive
12,-0.9375,1.046875,Lenovo,large screen,cheap,Apple,large screen,cheap
12,-0.73828125,1.01171875,Lenovo,large screen,cheap,Apple,large screen,expensive
12,-0.5458984375,0.97021484375,Lenovo,large screen,cheap,Lenovo,small screen,cheap
12,-0.4345703125,0.94091796875,Lenovo,large screen,cheap,Lenovo,small screen,expensive
12,-0.4345703125,0.94091796875,Lenovo,large screen,cheap,Lenovo,large screen,expensive
12,-0.6982421875,1.00390625,Lenovo,large screen,cheap,Dell,small screen,cheap
12,-0.470703125,0.951171875,Lenovo,large screen,cheap,Dell,small screen,expensive
12,-0.8974609375,1.0400390625,Lenovo,large screen,cheap,Dell,large screen,cheap
12,-0.685546875,1.001953125,Lenovo,large screen,cheap,Dell,large screen,expensive
12,-1.953125,1.1396484375,Lenovo,large screen,expensive,Apple,small screen,cheap
12,-1.732421875,1.126953125,Lenovo,large screen,expensive,Apple,small screen,expensive
12,-1.984375,1.1416015625,Lenovo,large screen,expensive,Apple,large screen,cheap
12,-1.8046875,1.1318359375,Lenovo,large screen,expensive,Apple,large screen,expensive
12,-1.923828125,1.138671875,Lenovo,large screen,expensive,Lenovo,small screen,cheap
12,-1.470703125,1.1083984375,Lenovo,large screen,expensive,Lenovo,small screen,expensive
12,-1.716796875,1.1259765625,Lenovo,large screen,expensive,Lenovo,large screen,cheap
12,-1.939453125,1.1396484375,Lenovo,large screen,expensive,Dell,small screen,cheap
12,-1.6875,1.1240234375,Lenovo,large screen,expensive,Dell,small screen,expensive
12,-1.96875,1.140625,Lenovo,large screen,expensive,Dell,large screen,cheap
12,-1.716796875,1.126953125,Lenovo,large screen,expensive,Dell,large screen,expensive
12,-0.7900390625,1.0224609375,Dell,small screen,cheap,Apple,small screen,cheap
12,-0.6337890625,0.99072265625,Dell,small screen,cheap,Apple,small screen,expensive
12,-0.923828125,1.044921875,Dell,small screen,cheap,Apple,large screen,cheap
12,-0.724609375,1.009765625,Dell,small screen,cheap,Apple,large screen,expensive
12,-0.77734375,1.01953125,Dell,small screen,cheap,Lenovo,small screen,cheap
12,-0.6337890625,0.99072265625,Dell,small screen,cheap,Lenovo,small screen,expensive
12,-0.8837890625,1.0380859375,Dell,small screen,cheap,Lenovo,large screen,cheap
12,-0.724609375,1.009765625,Dell,small screen,cheap,Lenovo,large screen,expensive
12,-0.302734375,0.900390625,Dell,small screen,cheap,Dell,small screen,expensive
12,-0.73828125,1.01171875,Dell,small screen,cheap,Dell,large screen,cheap
12,-0.6337890625,0.99072265625,Dell,small screen,cheap,Dell,large screen,expensive
12,-1.849609375,1.134765625,Dell,small screen,expensive,Apple,small screen,cheap
12,-1.556640625,1.115234375,Dell,small screen,expensive,Apple,small screen,expensive
12,-2.1171875,1.1474609375,Dell,small screen,expensive,Apple,large screen,cheap
12,-2.013671875,1.142578125,Dell,small screen,expensive,Apple,large screen,expensive
12,-1.89453125,1.13671875,Dell,small screen,expensive,Lenovo,small screen,cheap
12,-1.498046875,1.1103515625,Dell,small screen,expensive,Lenovo,small screen,expensive
12,-2.103515625,1.146484375,Dell,small screen,expensive,Lenovo,large screen,cheap
12,-1.923828125,1.138671875,Dell,small screen,expensive,Lenovo,large screen,expensive
12,-1.62890625,1.1201171875,Dell,small screen,expensive,Dell,small screen,cheap
12,-2.05859375,1.14453125,Dell,small screen,expensive,Dell,large screen,cheap
12,-1.791015625,1.130859375,Dell,small screen,expensive,Dell,large screen,expensive
12,-0.8037109375,1.0244140625,Dell,large screen,cheap,Apple,small screen,cheap
12,-0.595703125,0.982421875,Dell,large screen,cheap,Apple,small screen,expensive
12,-0.978515625,1.052734375,Dell,large screen,cheap,Apple,large screen,cheap
12,-0.7900390625,1.021484375,Dell,large screen,cheap,Apple,large screen,expensive
12,-0.763671875,1.017578125,Dell,large screen,cheap,Lenovo,small screen,cheap
12,-0.5576171875,0.97314453125,Dell,large screen,cheap,Lenovo,small screen,expensive
12,-0.9375,1.046875,Dell,large screen,cheap,Lenovo,large screen,cheap
12,-0.7900390625,1.021484375,Dell,large screen,cheap,Lenovo,large screen,expensive
12,-0.5830078125,0.9794921875,Dell,large screen,cheap,Dell,small screen,cheap
12,-0.4462890625,0.9443359375,Dell,large screen,cheap,Dell,small screen,expensive
12,-0.421875,0.9375,Dell,large screen,cheap,Dell,large screen,expensive
12,-2.1484375,1.1484375,Dell,large screen,expensive,Apple,small screen,cheap
12,-1.865234375,1.134765625,Dell,large screen,expensive,Apple,small screen,expensive
12,-2.162109375,1.1494140625,Dell,large screen,expensive,Apple,large screen,cheap
12,-1.89453125,1.13671875,Dell,large screen,expensive,Apple,large screen,expensive
12,-2.162109375,1.1494140625,Dell,large screen,expensive,Lenovo,small screen,cheap
12,-1.8046875,1.1318359375,Dell,large screen,expensive,Lenovo,small screen,expensive
12,-2.193359375,1.150390625,Dell,large screen,expensive,Lenovo,large screen,cheap
12,-1.791015625,1.130859375,Dell,large screen,expensive,Lenovo,large screen,expensive
12,-2.1171875,1.1474609375,Dell,large screen,expensive,Dell,small screen,cheap
12,-1.556640625,1.115234375,Dell,large screen,expensive,Dell,small screen,expensive
12,-1.849609375,1.134765625,Dell,large screen,expensive,Dell,large screen,cheap
13,-0.0888671875,0.8173828125,Apple,small screen,cheap,Apple,small screen,expensive
13,-0.41015625,0.93408203125,Apple,small screen,cheap,Apple,large screen,cheap
13,-0.2451171875,0.88037109375,Apple,small screen,cheap,Apple,large screen,expensive
13,-0.4462890625,0.9443359375,Apple,small screen,cheap,Lenovo,small screen,cheap
13,-0.1875,0.85888671875,Apple,small screen,cheap,Lenovo,small screen,expensive
13,-0.470703125,0.951171875,Apple,small screen,cheap,Lenovo,large screen,cheap
13,-0.1875,0.85888671875,Apple,small screen,cheap,Lenovo,large screen,expensive
13,-0.41015625,0.93408203125,Apple,small screen,cheap,Dell,small screen,cheap
13,-0.154296875,0.845703125,Apple,small screen,cheap,Dell,small screen,expensive
13,-0.458984375,0.94775390625,Apple,small screen,cheap,Dell,large screen,cheap
13,-0.154296875,0.845703125,Apple,small screen,cheap,Dell,large screen,expensive
13,-1.35546875,1.09765625,Apple,small screen,expensive,Apple,small screen,cheap
13,-1.716796875,1.1259765625,Apple,small screen,expensive,Apple,large screen,cheap
13,-1.484375,1.109375,Apple,small screen,expensive,Apple,large screen,expensive
13,-1.427734375,1.1044921875,Apple,small screen,expensive,Lenovo,small screen,cheap
13,-1.158203125,1.076171875,Apple,small screen,expensive,Lenovo,small screen,expensive
13,-1.62890625,1.1201171875,Apple,small screen,expensive,Lenovo,large screen,cheap
13,-1.52734375,1.11328125,Apple,small screen,expensive,Lenovo,large screen,expensive
13,-1.427734375,1.1044921875,Apple,small screen,expensive,Dell,small screen,cheap
13,-1.171875,1.078125,Apple,small screen,expensive,Dell,small screen,expensive
13,-1.599609375,1.1181640625,Apple,small screen,expensive,Dell,large screen,cheap
13,-1.513671875,1.111328125,Apple,small screen,expensive,Dell,large screen,expensive
13,-0.326171875,0.908203125,Apple,large screen,cheap,Apple,small screen,cheap
13,-0.166015625,0.85009765625,Apple,large screen,cheap,Apple,small screen,expensive
13,-0.279296875,0.892578125,Apple,large screen,cheap,Apple,large screen,expensive
13,-0.4833984375,0.9541015625,Apple,large screen,cheap,Lenovo,small screen,cheap
13,-0.1875,0.85888671875,Apple,large screen,cheap,Lenovo,small screen,expensive
13,-0.6728515625,0.9990234375,Apple,large screen,cheap,Lenovo,large screen,cheap
13,-0.41015625,0.93359375,Apple,large screen,cheap,Lenovo,large screen,expensive
13,-0.4462890625,0.9443359375,Apple,large screen,cheap,Dell,small screen,cheap
13,-0.1435546875,0.8408203125,Apple,large screen,cheap,Dell,small screen,expensive
13,-0.6474609375,0.99365234375,Apple,large screen,cheap,Dell,large screen,cheap
13,-0.3740234375,0.9228515625,Apple,large screen,cheap,Dell,large screen,expensive
13,-1.89453125,1.13671875,Apple,large screen,expensive,Apple,small screen,cheap
13,-1.35546875,1.09765625,Apple,large screen,expensive,Apple,small screen,expensive
13,-1.673828125,1.123046875,Apple,large screen,expensive,Apple,large screen,cheap
13,-1.923828125,1.138671875,Apple,large screen,expensive,Lenovo,small screen,cheap
13,-1.599609375,1.1181640625,Apple,large screen,expensive,Lenovo,small screen,expensive
13,-1.8359375,1.1337890625,Apple,large screen,expensive,Lenovo,large screen,cheap
13,-1.52734375,1.11328125,Apple,large screen,expensive,Lenovo,large screen,expensive
13,-1.89453125,1.13671875,Apple,large screen,expensive,Dell,small screen,cheap
13,-1.572265625,1.1162109375,Apple,large screen,expensive,Dell,small screen,expensive
13,-1.865234375,1.134765625,Apple,large screen,expensive,Dell,large screen,cheap
13,-1.556640625,1.115234375,Apple,large screen,expensive,Dell,large screen,expensive
13,-0.5703125,0.9765625,Lenovo,small screen,cheap,Apple,small screen,cheap
13,-0.349609375,0.916015625,Lenovo,small screen,cheap,Apple,small screen,expensive
13,-0.6982421875,1.00390625,Lenovo,small screen,cheap,Apple,large screen,cheap
13,-0.4345703125,0.94091796875,Lenovo,small screen,cheap,Apple,large screen,expensive
13,-0.1435546875,0.8408203125,Lenovo,small screen,cheap,Lenovo,small screen,expensive
13,-0.5576171875,0.97314453125,Lenovo,small screen,cheap,Lenovo,large screen,cheap
13,-0.41015625,0.93359375,Lenovo,small screen,cheap,Lenovo,large screen,expensive
13,-0.5205078125,0.9638671875,Lenovo,small screen,cheap,Dell,small screen,cheap
13,-0.302734375,0.900390625,Lenovo,small screen,cheap,Dell,small screen,expensive
13,-0.6337890625,0.99072265625,Lenovo,small screen,cheap,Dell,large screen,cheap
13,-0.3857421875,0.9267578125,Lenovo,small screen,cheap,Dell,large screen,expensive
13,-1.455078125,1.1064453125,Lenovo,small screen,expensive,Apple,small screen,cheap
13,-1.326171875,1.0947265625,Lenovo,small screen,expensive,Apple,small screen,expensive
13,-1.74609375,1.1279296875,Lenovo,small screen,expensive,Apple,large screen,cheap
13,-1.76171875,1.12890625,Lenovo,small screen,expensive,Apple,large screen,expensive
13,-1.384765625,1.1005859375,Lenovo,small screen,expensive,Lenovo,small screen,cheap
13,-1.775390625,1.1298828125,Lenovo,small screen,expensive,Lenovo,large screen,cheap
13,-1.62890625,1.1201171875,Lenovo,small screen,expensive,Lenovo,large screen,expensive
13,-1.470703125,1.1083984375,Lenovo,small screen,expensive,Dell,small screen,cheap
13,-1.26953125,1.0888671875,Lenovo,small screen,expensive,Dell,small screen,expensive
13,-1.703125,1.125,Lenovo,small screen,expensive,Dell,large screen,cheap
13,-1.6875,1.125,Lenovo,small screen,expensive,Dell,large screen,expensive
13,-0.5576171875,0.97314453125,Lenovo,large screen,cheap,Apple,small screen,cheap
13,-0.302734375,0.900390625,Lenovo,large screen,cheap,Apple,small screen,expensive
13,-0.7900390625,1.0224609375,Lenovo,large screen,cheap,Apple,large screen,cheap
13,-0.533203125,0.966796875,Lenovo,large screen,cheap,Apple,large screen,expensive
13,-0.3740234375,0.9228515625,Lenovo,large screen,cheap,Lenovo,small screen,cheap
13,-0.2333984375,0.8759765625,Lenovo,large screen,cheap,Lenovo,small screen,expensive
13,-0.267578125,0.888671875,Lenovo,large screen,cheap,Lenovo,large screen,expensive
13,-0.4951171875,0.95751953125,Lenovo,large screen,cheap,Dell,small screen,cheap
13,-0.2451171875,0.88037109375,Lenovo,large screen,cheap,Dell,small screen,expensive
13,-0.7509765625,1.0146484375,Lenovo,large screen,cheap,Dell,large screen,cheap
13,-0.4951171875,0.95751953125,Lenovo,large screen,cheap,Dell,large screen,expensive
13,-1.775390625,1.1298828125,Lenovo,large screen,expensive,Apple,small screen,cheap
13,-1.615234375,1.119140625,Lenovo,large screen,expensive,Apple,small screen,expensive
13,-1.8046875,1.1318359375,Lenovo,large screen,expensive,Apple,large screen,cheap
13,-1.716796875,1.126953125,Lenovo,large screen,expensive,Apple,large screen,expensive
13,-1.791015625,1.130859375,Lenovo,large screen,expensive,Lenovo,small screen,cheap
13,-1.369140625,1.0986328125,Lenovo,large screen,expensive,Lenovo,small screen,expensive
13,-1.599609375,1.1181640625,Lenovo,large screen,expensive,Lenovo,large screen,cheap
13,-1.791015625,1.130859375,Lenovo,large screen,expensive,Dell,small screen,cheap
13,-1.556640625,1.115234375,Lenovo,large screen,expensive,Dell,small screen,expensive
13,-1.849609375,1.134765625,Lenovo,large screen,expensive,Dell,large screen,cheap
13,-1.658203125,1.123046875,Lenovo,large screen,expensive,Dell,large screen,expensive
13,-0.5830078125,0.9794921875,Dell,small screen,cheap,Apple,small screen,cheap
13,-0.3974609375,0.9306640625,Dell,small screen,cheap,Apple,small screen,expensive
13,-0.724609375,1.009765625,Dell,small screen,cheap,Apple,large screen,cheap
13,-0.470703125,0.951171875,Dell,small screen,cheap,Apple,large screen,expensive
13,-0.6083984375,0.9853515625,Dell,small screen,cheap,Lenovo,small screen,cheap
13,-0.421875,0.9375,Dell,small screen,cheap,Lenovo,small screen,expensive
13,-0.685546875,1.001953125,Dell,small screen,cheap,Lenovo,large screen,cheap
13,-0.4833984375,0.9541015625,Dell,small screen,cheap,Lenovo,large screen,expensive
13,-0.1103515625,0.8271484375,Dell,small screen,cheap,Dell,small screen,expensive
13,-0.5576171875,0.97314453125,Dell,small screen,cheap,Dell,large screen,cheap
13,-0.3974609375,0.9306640625,Dell,small screen,cheap,Dell,large screen,expensive
13,-1.64453125,1.12109375,Dell,small screen,expensive,Apple,small screen,cheap
13,-1.412109375,1.103515625,Dell,small screen,expensive,Apple,small screen,expensive
13,-1.91015625,1.1376953125,Dell,small screen,expensive,Apple,large screen,cheap
13,-1.865234375,1.1357421875,Dell,small screen,expensive,Apple,large screen,expensive
13,-1.716796875,1.126953125,Dell,small screen,expensive,Lenovo,small screen,cheap
13,-1.369140625,1.099609375,Dell,small screen,expensive,Lenovo,small screen,expensive
13,-1.91015625,1.1376953125,Dell,small screen,expensive,Lenovo,large screen,cheap
13,-1.791015625,1.130859375,Dell,small screen,expensive,Lenovo,large screen,expensive
13,-1.455078125,1.1064453125,Dell,small screen,expensive,Dell,small screen,cheap
13,-1.89453125,1.13671875,Dell,small screen,expensive,Dell,large screen,cheap
13,-1.673828125,1.123046875,Dell,small screen,expensive,Dell,large screen,expensive
13,-0.5830078125,0.9794921875,Dell,large screen,cheap,Apple,small screen,cheap
13,-0.337890625,0.912109375,Dell,large screen,cheap,Apple,small screen,expensive
13,-0.8173828125,1.02734375,Dell,large screen,cheap,Apple,large screen,cheap
13,-0.5830078125,0.9794921875,Dell,large screen,cheap,Apple,large screen,expensive
13,-0.5703125,0.9765625,Dell,large screen,cheap,Lenovo,small screen,cheap
13,-0.326171875,0.908203125,Dell,large screen,cheap,Lenovo,small screen,expensive
13,-0.8037109375,1.0244140625,Dell,large screen,cheap,Lenovo,large screen,cheap
13,-0.6083984375,0.9853515625,Dell,large screen,cheap,Lenovo,large screen,expensive
13,-0.3974609375,0.9306640625,Dell,large screen,cheap,Dell,small screen,cheap
13,-0.2216796875,0.8720703125,Dell,large screen,cheap,Dell,small screen,expensive
13,-0.2451171875,0.88037109375,Dell,large screen,cheap,Dell,large screen,expensive
13,-1.984375,1.1416015625,Dell,large screen,expensive,Apple,small screen,cheap
13,-1.732421875,1.126953125,Dell,large screen,expensive,Apple,small screen,expensive
13,-2.013671875,1.142578125,Dell,large screen,expensive,Apple,large screen,cheap
13,-1.8203125,1.1328125,Dell,large screen,expensive,Apple,large screen,expensive
13,-2.013671875,1.142578125,Dell,large screen,expensive,Lenovo,small screen,cheap
13,-1.716796875,1.1259765625,Dell,large screen,expensive,Lenovo,small screen,expensive
13,-2.05859375,1.14453125,Dell,large screen,expensive,Lenovo,large screen,cheap
13,-1.732421875,1.126953125,Dell,large screen,expensive,Lenovo,large screen,expensive
13,-1.96875,1.140625,Dell,large screen,expensive,Dell,small screen,cheap
13,-1.455078125,1.1064453125,Dell,large screen,expensive,Dell,small screen,expensive
13,-1.703125,1.125,Dell,large screen,expensive,Dell,large screen,cheap
14,0.10595703125,0.71533203125,Apple,small screen,cheap,Apple,small screen,expensive
14,-0.2333984375,0.8759765625,Apple,small screen,cheap,Apple,large screen,cheap
14,0.0361328125,0.7548828125,Apple,small screen,cheap,Apple,large screen,expensive
14,-0.2451171875,0.88037109375,Apple,small screen,cheap,Lenovo,small screen,cheap
14,0.015625,0.76611328125,Apple,small screen,cheap,Lenovo,small screen,expensive
14,-0.267578125,0.888671875,Apple,small screen,cheap,Lenovo,large screen,cheap
14,0.015625,0.76611328125,Apple,small screen,cheap,Lenovo,large screen,expensive
14,-0.19921875,0.86328125,Apple,small screen,cheap,Dell,small screen,cheap
14,0.06640625,0.73828125,Apple,small screen,cheap,Dell,small screen,expensive
14,-0.2451171875,0.88037109375,Apple,small screen,cheap,Dell,large screen,cheap
14,0.056640625,0.744140625,Apple,small screen,cheap,Dell,large screen,expensive
14,-0.84375,1.03125,Apple,small screen,expensive,Apple,small screen,cheap
14,-1.005859375,1.056640625,Apple,small screen,expensive,Apple,large screen,cheap
14,-0.951171875,1.048828125,Apple,small screen,expensive,Apple,large screen,expensive
14,-0.8701171875,1.0361328125,Apple,small screen,expensive,Lenovo,small screen,cheap
14,-0.84375,1.03125,Apple,small screen,expensive,Lenovo,small screen,expensive
14,-0.96484375,1.05078125,Apple,small screen,expensive,Lenovo,large screen,cheap
14,-1.005859375,1.056640625,Apple,small screen,expensive,Lenovo,large screen,expensive
14,-0.830078125,1.029296875,Apple,small screen,expensive,Dell,small screen,cheap
14,-0.8037109375,1.0244140625,Apple,small screen,expensive,Dell,small screen,expensive
14,-0.9375,1.046875,Apple,small screen,expensive,Dell,large screen,cheap
14,-0.96484375,1.05078125,Apple,small screen,expensive,Dell,large screen,expensive
14,-0.154296875,0.845703125,Apple,large screen,cheap,Apple,small screen,cheap
14,0.0361328125,0.7548828125,Apple,large screen,cheap,Apple,small screen,expensive
14,0.015625,0.76611328125,Apple,large screen,cheap,Apple,large screen,expensive
14,-0.2451171875,0.88037109375,Apple,large screen,cheap,Lenovo,small screen,cheap
14,0.005859375,0.771484375,Apple,large screen,cheap,Lenovo,small screen,expensive
14,-0.3740234375,0.9228515625,Apple,large screen,cheap,Lenovo,large screen,cheap
14,-0.0673828125,0.8076171875,Apple,large screen,cheap,Lenovo,large screen,expensive
14,-0.1875,0.85888671875,Apple,large screen,cheap,Dell,small screen,cheap
14,0.0361328125,0.7548828125,Apple,large screen,cheap,Dell,small screen,expensive
14,-0.326171875,0.908203125,Apple,large screen,cheap,Dell,large screen,cheap
14,-0.0361328125,0.7919921875,Apple,large screen,cheap,Dell,large screen,expensive
14,-1.087890625,1.068359375,Apple,large screen,expensive,Apple,small screen,cheap
14,-0.923828125,1.044921875,Apple,large screen,expensive,Apple,small screen,expensive
14,-1.087890625,1.068359375,Apple,large screen,expensive,Apple,large screen,cheap
14,-1.07421875,1.06640625,Apple,large screen,expensive,Lenovo,small screen,cheap
14,-1.060546875,1.064453125,Apple,large screen,expensive,Lenovo,small screen,expensive
14,-1.115234375,1.0712890625,Apple,large screen,expensive,Lenovo,large screen,cheap
14,-1.046875,1.0625,Apple,large screen,expensive,Lenovo,large screen,expensive
14,-1.060546875,1.064453125,Apple,large screen,expensive,Dell,small screen,cheap
14,-1.005859375,1.056640625,Apple,large screen,expensive,Dell,small screen,expensive
14,-1.1015625,1.0693359375,Apple,large screen,expensive,Dell,large screen,cheap
14,-1.01953125,1.05859375,Apple,large screen,expensive,Dell,large screen,expensive
14,-0.349609375,0.916015625,Lenovo,small screen,cheap,Apple,small screen,cheap
14,-0.099609375,0.822265625,Lenovo,small screen,cheap,Apple,small screen,expensive
14,-0.421875,0.9375,Lenovo,small screen,cheap,Apple,large screen,cheap
14,-0.1328125,0.8359375,Lenovo,small screen,cheap,Apple,large screen,expensive
14,-0.0361328125,0.7919921875,Lenovo,small screen,cheap,Lenovo,small screen,expensive
14,-0.41015625,0.93359375,Lenovo,small screen,cheap,Lenovo,large screen,cheap
14,-0.154296875,0.845703125,Lenovo,small screen,cheap,Lenovo,large screen,expensive
14,-0.326171875,0.908203125,Lenovo,small screen,cheap,Dell,small screen,cheap
14,-0.0888671875,0.8173828125,Lenovo,small screen,cheap,Dell,small screen,expensive
14,-0.41015625,0.93359375,Lenovo,small screen,cheap,Dell,large screen,cheap
14,-0.1435546875,0.8408203125,Lenovo,small screen,cheap,Dell,large screen,expensive
14,-0.923828125,1.044921875,Lenovo,small screen,expensive,Apple,small screen,cheap
14,-0.923828125,1.044921875,Lenovo,small screen,expensive,Apple,small screen,expensive
14,-1.060546875,1.064453125,Lenovo,small screen,expensive,Apple,large screen,cheap
14,-1.115234375,1.0712890625,Lenovo,small screen,expensive,Apple,large screen,expensive
14,-0.9375,1.046875,Lenovo,small screen,expensive,Lenovo,small screen,cheap
14,-1.115234375,1.0712890625,Lenovo,small screen,expensive,Lenovo,large screen,cheap
14,-1.115234375,1.0712890625,Lenovo,small screen,expensive,Lenovo,large screen,expensive
14,-0.91015625,1.04296875,Lenovo,small screen,expensive,Dell,small screen,cheap
14,-0.91015625,1.04296875,Lenovo,small screen,expensive,Dell,small screen,expensive
14,-1.07421875,1.06640625,Lenovo,small screen,expensive,Dell,large screen,cheap
14,-1.115234375,1.0712890625,Lenovo,small screen,expensive,Dell,large screen,expensive
14,-0.302734375,0.900390625,Lenovo,large screen,cheap,Apple,small screen,cheap
14,-0.078125,0.8125,Lenovo,large screen,cheap,Apple,small screen,expensive
14,-0.4462890625,0.9443359375,Lenovo,large screen,cheap,Apple,large screen,cheap
14,-0.154296875,0.845703125,Lenovo,large screen,cheap,Apple,large screen,expensive
14,-0.255859375,0.884765625,Lenovo,large screen,cheap,Lenovo,small screen,cheap
14,-0.0888671875,0.8173828125,Lenovo,large screen,cheap,Lenovo,small screen,expensive
14,-0.0888671875,0.8173828125,Lenovo,large screen,cheap,Lenovo,large screen,expensive
14,-0.279296875,0.892578125,Lenovo,large screen,cheap,Dell,small screen,cheap
14,-0.078125,0.8125,Lenovo,large screen,cheap,Dell,small screen,expensive
14,-0.4462890625,0.9443359375,Lenovo,large screen,cheap,Dell,large screen,cheap
14,-0.166015625,0.849609375,Lenovo,large screen,cheap,Dell,large screen,expensive
14,-1.07421875,1.06640625,Lenovo,large screen,expensive,Apple,small screen,cheap
14,-1.060546875,1.064453125,Lenovo,large screen,expensive,Apple,small screen,expensive
14,-1.115234375,1.0712890625,Lenovo,large screen,expensive,Apple,large screen,cheap
14,-1.130859375,1.0732421875,Lenovo,large screen,expensive,Apple,large screen,expensive
14,-1.1015625,1.0693359375,Lenovo,large screen,expensive,Lenovo,small screen,cheap
14,-1.005859375,1.056640625,Lenovo,large screen,expensive,Lenovo,small screen,expensive
14,-1.115234375,1.0712890625,Lenovo,large screen,expensive,Lenovo,large screen,cheap
14,-1.060546875,1.064453125,Lenovo,large screen,expensive,Dell,small screen,cheap
14,-1.060546875,1.064453125,Lenovo,large screen,expensive,Dell,small screen,expensive
14,-1.130859375,1.0732421875,Lenovo,large screen,expensive,Dell,large screen,cheap
14,-1.115234375,1.0712890625,Lenovo,large screen,expensive,Dell,large screen,expensive
14,-0.337890625,0.912109375,Dell,small screen,cheap,Apple,small screen,cheap
14,-0.1103515625,0.8271484375,Dell,small screen,cheap,Apple,small screen,expensive
14,-0.41015625,0.93408203125,Dell,small screen,cheap,Apple,large screen,cheap
14,-0.1435546875,0.8408203125,Dell,small screen,cheap,Apple,large screen,expensive
14,-0.3740234375,0.9228515625,Dell,small screen,cheap,Lenovo,small screen,cheap
14,-0.1435546875,0.8408203125,Dell,small screen,cheap,Lenovo,small screen,expensive
14,-0.458984375,0.94775390625,Dell,small screen,cheap,Lenovo,large screen,cheap
14,-0.1884765625,0.85888671875,Dell,small screen,cheap,Lenovo,large screen,expensive
14,-0.0146484375,0.7822265625,Dell,small screen,cheap,Dell,small screen,expensive
14,-0.3974609375,0.9306640625,Dell,small screen,cheap,Dell,large screen,cheap
14,-0.1435546875,0.8408203125,Dell,small screen,cheap,Dell,large screen,expensive
14,-1.005859375,1.056640625,Dell,small screen,expensive,Apple,small screen,cheap
14,-0.96484375,1.05078125,Dell,small screen,expensive,Apple,small screen,expensive
14,-1.158203125,1.076171875,Dell,small screen,expensive,Apple,large screen,cheap
14,-1.171875,1.078125,Dell,small screen,expensive,Apple,large screen,expensive
14,-1.060546875,1.064453125,Dell,small screen,expensive,Lenovo,small screen,cheap
14,-1.005859375,1.056640625,Dell,small screen,expensive,Lenovo,small screen,expensive
14,-1.171875,1.078125,Dell,small screen,expensive,Lenovo,large screen,cheap
14,-1.212890625,1.0830078125,Dell,small screen,expensive,Lenovo,large screen,expensive
14,-0.9921875,1.0546875,Dell,small screen,expensive,Dell,small screen,cheap
14,-1.19921875,1.0810546875,Dell,small screen,expensive,Dell,large screen,cheap
14,-1.171875,1.078125,Dell,small screen,expensive,Dell,large screen,expensive
14,-0.314453125,0.904296875,Dell,large screen,cheap,Apple,small screen,cheap
14,-0.0888671875,0.8173828125,Dell,large screen,cheap,Apple,small screen,expensive
