item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
red,purple,Name: {A}. Name: {B}. Preferred:,0.0,0.0,2.86102294921875e-06,0.0,-19.546875,-23.484375
blue,red,Name: {A}. Name: {B}. Preferred:,0.0,0.0,3.5762786865234375e-07,0.0,-21.484375,-27.59375
blue,green,Name: {A}. Name: {B}. Preferred:,0.0,0.0,2.384185791015625e-07,0.0,-22.171875,-28.203125
blue,yellow,Name: {A}. Name: {B}. Preferred:,0.0,0.0,4.76837158203125e-07,0.0,-20.96875,-26.328125
blue,purple,Name: {A}. Name: {B}. Preferred:,0.0,0.0,1.1920928955078125e-07,0.0,-24.234375,-24.390625
green,red,Name: {A}. Name: {B}. Preferred:,0.0,0.0,1.0907649993896484e-05,0.0,-17.671875,-27.8125
green,blue,Name: {A}. Name: {B}. Preferred:,5.960464477539063e-08,0.0,7.003545761108398e-05,0.0,-16.25,-27.21875
green,yellow,Name: {A}. Name: {B}. Preferred:,5.960464477539063e-08,0.0,1.5139579772949219e-05,0.0,-17.1875,-25.984375
green,purple,Name: {A}. Name: {B}. Preferred:,0.0,0.0,3.4570693969726562e-06,0.0,-19.421875,-23.96875
yellow,red,Name: {A}. Name: {B}. Preferred:,0.0,0.0,1.1920928955078125e-07,0.0,-21.734375,-26.59375
yellow,blue,Name: {A}. Name: {B}. Preferred:,0.0,0.0,5.364418029785156e-07,0.0,-20.0625,-28.078125
yellow,green,Name: {A}. Name: {B}. Preferred:,0.0,0.0,1.7881393432617188e-07,0.0,-21.015625,-27.6875
yellow,purple,Name: {A}. Name: {B}. Preferred:,0.0,0.0,1.1920928955078125e-07,0.0,-22.609375,-24.65625
purple,red,Name: {A}. Name: {B}. Preferred:,1.1920928955078125e-07,0.0,5.424022674560547e-06,0.0,-15.734375,-26.828125
purple,blue,Name: {A}. Name: {B}. Preferred:,5.364418029785156e-07,0.0,2.014636993408203e-05,0.0,-14.3984375,-27.265625
purple,green,Name: {A}. Name: {B}. Preferred:,2.384185791015625e-07,0.0,1.0192394256591797e-05,0.0,-15.2421875,-27.15625
purple,yellow,Name: {A}. Name: {B}. Preferred:,5.364418029785156e-07,0.0,1.8835067749023438e-05,0.0,-14.484375,-25.6875
red,blue,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,2.384185791015625e-07,0.0,-25.3125,-25.890625
red,green,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.1920928955078125e-07,0.0,-26.0625,-27.671875
red,yellow,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.7881393432617188e-07,0.0,-24.9375,-26.09375
red,purple,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,5.960464477539063e-08,0.0,-26.390625,-23.28125
blue,red,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,4.172325134277344e-07,0.0,-24.546875,-26.84375
blue,green,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.7881393432617188e-07,0.0,-25.546875,-27.453125
blue,yellow,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,2.980232238769531e-07,0.0,-24.296875,-26.046875
blue,purple,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.1920928955078125e-07,0.0,-25.75,-23.265625
green,red,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,3.5762786865234375e-07,0.0,-25.40625,-27.25
green,blue,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.7881393432617188e-07,0.0,-25.21875,-26.0625
green,yellow,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.7881393432617188e-07,0.0,-25.640625,-26.40625
green,purple,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.1920928955078125e-07,0.0,-26.40625,-23.40625
yellow,red,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,2.384185791015625e-07,0.0,-24.9375,-27.53125
yellow,blue,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,2.980232238769531e-07,0.0,-23.890625,-25.609375
yellow,green,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.1920928955078125e-07,0.0,-25.53125,-27.859375
yellow,purple,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,1.1920928955078125e-07,0.0,-25.65625,-23.4375
purple,red,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,4.172325134277344e-07,0.0,-20.390625,-27.375
purple,blue,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,3.5762786865234375e-07,0.0,-19.203125,-25.765625
purple,green,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,2.384185791015625e-07,0.0,-20.578125,-27.796875
purple,yellow,"Item 1: {A}
Item 2: {B}
Selection:",0.0,0.0,6.556510925292969e-07,0.0,-19.125,-26.046875
red,blue,"Input: [{A}, {B}]
Output:",0.0,0.0,1.7881393432617188e-07,0.0,-20.9375,-26.09375
red,green,"Input: [{A}, {B}]
Output:",0.0,0.0,2.384185791015625e-07,0.0,-20.28125,-25.3125
red,yellow,"Input: [{A}, {B}]
Output:",0.0,0.0,1.7881393432617188e-06,0.0,-19.375,-23.828125
red,purple,"Input: [{A}, {B}]
Output:",0.0,0.0,3.5762786865234375e-07,0.0,-21.484375,-23.34375
blue,red,"Input: [{A}, {B}]
Output:",0.0,0.0,0.0,0.0,-22.21875,-27.125
blue,green,"Input: [{A}, {B}]
Output:",0.0,0.0,0.0,0.0,-22.609375,-26.640625
blue,yellow,"Input: [{A}, {B}]
Output:",0.0,0.0,5.960464477539063e-08,0.0,-22.796875,-25.6875
blue,purple,"Input: [{A}, {B}]
Output:",0.0,0.0,5.960464477539063e-08,0.0,-23.09375,-23.953125
green,red,"Input: [{A}, {B}]
Output:",0.0,0.0,2.2649765014648438e-06,0.0,-18.328125,-27.0
green,blue,"Input: [{A}, {B}]
Output:",0.0,0.0,1.4901161193847656e-06,0.0,-19.078125,-26.5625
green,yellow,"Input: [{A}, {B}]
Output:",5.960464477539063e-08,0.0,1.1861324310302734e-05,0.0,-17.296875,-24.609375
green,purple,"Input: [{A}, {B}]
Output:",0.0,0.0,2.2649765014648438e-06,0.0,-19.359375,-23.625
yellow,red,"Input: [{A}, {B}]
Output:",0.0,0.0,5.364418029785156e-07,0.0,-18.234375,-26.15625
yellow,blue,"Input: [{A}, {B}]
Output:",0.0,0.0,1.6093254089355469e-06,0.0,-17.953125,-26.421875
yellow,green,"Input: [{A}, {B}]
Output:",0.0,0.0,1.1920928955078125e-06,0.0,-17.6875,-25.125
yellow,purple,"Input: [{A}, {B}]
Output:",0.0,0.0,8.344650268554688e-07,0.0,-18.4375,-23.15625
purple,red,"Input: [{A}, {B}]
Output:",5.960464477539063e-08,0.0,2.682209014892578e-06,0.0,-16.640625,-28.953125
purple,blue,"Input: [{A}, {B}]
Output:",5.960464477539063e-08,0.0,2.7418136596679688e-06,0.0,-16.5625,-27.03125
purple,green,"Input: [{A}, {B}]
Output:",1.1920928955078125e-07,0.0,4.649162292480469e-06,0.0,-16.140625,-28.890625
purple,yellow,"Input: [{A}, {B}]
Output:",4.76837158203125e-07,0.0,3.1888484954833984e-05,0.0,-14.546875,-26.609375
red,blue,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.172325134277344e-07,0.0,-26.484375,-23.5625
red,green,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.76837158203125e-07,0.0,-26.46875,-25.21875
red,yellow,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.76837158203125e-07,0.0,-26.34375,-23.84375
red,purple,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.384185791015625e-07,0.0,-27.25,-23.484375
blue,red,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.76837158203125e-07,0.0,-23.546875,-26.59375
blue,green,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.172325134277344e-07,0.0,-23.8125,-25.28125
blue,yellow,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.172325134277344e-07,0.0,-23.765625,-23.921875
blue,purple,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.384185791015625e-07,0.0,-24.34375,-23.59375
green,red,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,5.364418029785156e-07,0.0,-25.21875,-26.78125
green,blue,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.76837158203125e-07,0.0,-25.109375,-23.78125
green,yellow,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.76837158203125e-07,0.0,-25.34375,-24.21875
green,purple,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.384185791015625e-07,0.0,-26.078125,-23.828125
yellow,red,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.980232238769531e-07,0.0,-23.734375,-26.546875
yellow,blue,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.384185791015625e-07,0.0,-23.5625,-23.5625
yellow,green,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.980232238769531e-07,0.0,-24.0,-25.28125
yellow,purple,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,1.7881393432617188e-07,0.0,-24.453125,-23.53125
purple,red,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.172325134277344e-07,0.0,-23.21875,-26.484375
purple,blue,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.172325134277344e-07,0.0,-23.15625,-23.46875
purple,green,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,2.980232238769531e-07,0.0,-23.4375,-25.21875
purple,yellow,"Color_1 = {A}
Color_2 = {B}
Selected_Color =",0.0,0.0,4.172325134277344e-07,0.0,-22.953125,-23.703125
red,blue,"Dataset: {A}, {B}. Filtered:",0.0,0.0,0.0,0.0,-32.3125,-32.625
red,green,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-32.0625,-32.46875
red,yellow,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-31.296875,-31.296875
red,purple,"Dataset: {A}, {B}. Filtered:",0.0,0.0,0.0,0.0,-32.65625,-29.390625
blue,red,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-29.921875,-32.40625
blue,green,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-31.203125,-32.4375
blue,yellow,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-30.609375,-31.5
blue,purple,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-31.203125,-28.953125
green,red,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-30.875,-32.96875
green,blue,"Dataset: {A}, {B}. Filtered:",0.0,0.0,0.0,0.0,-32.125,-33.0625
green,yellow,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-31.09375,-31.734375
green,purple,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-31.59375,-29.109375
yellow,red,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-30.5,-33.03125
yellow,blue,"Dataset: {A}, {B}. Filtered:",0.0,0.0,0.0,0.0,-31.359375,-32.6875
yellow,green,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-30.953125,-31.9375
yellow,purple,"Dataset: {A}, {B}. Filtered:",0.0,0.0,0.0,0.0,-31.59375,-29.46875
purple,red,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-27.453125,-32.8125
purple,blue,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-27.703125,-31.671875
purple,green,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-27.5625,-31.96875
purple,yellow,"Dataset: {A}, {B}. Filtered:",0.0,0.0,5.960464477539063e-08,0.0,-27.59375,-31.5
red,blue,"[ {A}, {B} ] Selected index:",0.0,0.0,2.980232238769531e-07,0.0,-23.078125,-25.53125
red,green,"[ {A}, {B} ] Selected index:",0.0,0.0,3.5762786865234375e-07,0.0,-22.59375,-26.328125
red,yellow,"[ {A}, {B} ] Selected index:",0.0,0.0,1.0132789611816406e-06,0.0,-21.546875,-24.4375
red,purple,"[ {A}, {B} ] Selected index:",0.0,0.0,5.364418029785156e-07,0.0,-23.0,-22.796875
blue,red,"[ {A}, {B} ] Selected index:",0.0,0.0,5.364418029785156e-07,0.0,-23.5625,-25.90625
blue,green,"[ {A}, {B} ] Selected index:",0.0,0.0,3.5762786865234375e-07,0.0,-24.09375,-26.625
blue,yellow,"[ {A}, {B} ] Selected index:",0.0,0.0,7.152557373046875e-07,0.0,-22.734375,-24.734375
blue,purple,"[ {A}, {B} ] Selected index:",0.0,0.0,1.3709068298339844e-06,0.0,-22.859375,-22.421875
green,red,"[ {A}, {B} ] Selected index:",0.0,0.0,2.384185791015625e-07,0.0,-24.984375,-26.953125
green,blue,"[ {A}, {B} ] Selected index:",0.0,0.0,2.384185791015625e-07,0.0,-25.125,-26.71875
green,yellow,"[ {A}, {B} ] Selected index:",0.0,0.0,4.76837158203125e-07,0.0,-23.625,-25.265625
green,purple,"[ {A}, {B} ] Selected index:",0.0,0.0,3.5762786865234375e-07,0.0,-24.515625,-23.25
yellow,red,"[ {A}, {B} ] Selected index:",0.0,0.0,6.556510925292969e-07,0.0,-24.140625,-26.21875
yellow,blue,"[ {A}, {B} ] Selected index:",0.0,0.0,4.172325134277344e-07,0.0,-24.484375,-25.8125
yellow,green,"[ {A}, {B} ] Selected index:",0.0,0.0,3.5762786865234375e-07,0.0,-24.203125,-26.5
yellow,purple,"[ {A}, {B} ] Selected index:",0.0,0.0,7.152557373046875e-07,0.0,-23.65625,-22.578125
purple,red,"[ {A}, {B} ] Selected index:",0.0,0.0,1.9669532775878906e-06,0.0,-20.296875,-25.25
purple,blue,"[ {A}, {B} ] Selected index:",0.0,0.0,1.1324882507324219e-06,0.0,-20.203125,-24.3125
purple,green,"[ {A}, {B} ] Selected index:",0.0,0.0,9.5367431640625e-07,0.0,-20.671875,-25.953125
purple,yellow,"[ {A}, {B} ] Selected index:",0.0,0.0,1.7285346984863281e-06,0.0,-20.0625,-24.578125
red,blue,"List: {A}, {B}. Top item:",0.0,0.0,1.9073486328125e-06,0.0,-19.65625,-25.375
red,green,"List: {A}, {B}. Top item:",0.0,0.0,1.7285346984863281e-06,0.0,-19.5,-25.8125
red,yellow,"List: {A}, {B}. Top item:",0.0,0.0,1.1920928955078125e-06,0.0,-19.828125,-25.125
red,purple,"List: {A}, {B}. Top item:",0.0,0.0,1.1324882507324219e-06,0.0,-19.65625,-23.671875
blue,red,"List: {A}, {B}. Top item:",5.960464477539063e-08,0.0,2.002716064453125e-05,0.0,-16.578125,-27.015625
blue,green,"List: {A}, {B}. Top item:",1.1920928955078125e-07,0.0,2.4199485778808594e-05,5.960464477539063e-08,-16.1875,-24.671875
blue,yellow,"List: {A}, {B}. Top item:",0.0,0.0,4.76837158203125e-06,0.0,-17.90625,-24.59375
blue,purple,"List: {A}, {B}. Top item:",0.0,0.0,3.874301910400391e-06,0.0,-17.796875,-22.40625
green,red,"List: {A}, {B}. Top item:",5.960464477539063e-08,0.0,0.00011110305786132812,0.0,-16.875,-27.8125
green,blue,"List: {A}, {B}. Top item:",5.960464477539063e-08,0.0,0.0001627206802368164,0.0,-16.359375,-24.21875
green,yellow,"List: {A}, {B}. Top item:",0.0,0.0,5.0067901611328125e-05,0.0,-17.46875,-24.3125
green,purple,"List: {A}, {B}. Top item:",0.0,0.0,1.9669532775878906e-05,0.0,-17.875,-23.046875
yellow,red,"List: {A}, {B}. Top item:",1.1920928955078125e-07,0.0,8.940696716308594e-07,0.0,-16.03125,-27.359375
yellow,blue,"List: {A}, {B}. Top item:",1.1920928955078125e-07,0.0,1.2516975402832031e-06,0.0,-15.9375,-24.46875
yellow,green,"List: {A}, {B}. Top item:",1.1920928955078125e-07,0.0,9.5367431640625e-07,5.960464477539063e-08,-15.84375,-24.375
yellow,purple,"List: {A}, {B}. Top item:",5.960464477539063e-08,0.0,2.384185791015625e-07,0.0,-17.15625,-23.0625
purple,red,"List: {A}, {B}. Top item:",1.1920928955078125e-07,0.0,1.3709068298339844e-06,0.0,-16.15625,-26.71875
purple,blue,"List: {A}, {B}. Top item:",5.960464477539063e-08,0.0,8.344650268554688e-07,0.0,-16.578125,-24.359375
purple,green,"List: {A}, {B}. Top item:",1.7881393432617188e-07,0.0,2.8014183044433594e-06,0.0,-15.4921875,-24.96875
purple,yellow,"List: {A}, {B}. Top item:",5.960464477539063e-08,0.0,1.3113021850585938e-06,0.0,-16.546875,-23.84375
red,blue,"Category: Colors.
Options: {A}, {B}.
Pick:",4.76837158203125e-07,5.960464477539063e-08,0.000459134578704834,2.4437904357910156e-05,-14.5078125,-16.359375
red,green,"Category: Colors.
Options: {A}, {B}.
Pick:",4.76837158203125e-07,1.7881393432617188e-07,0.00033861398696899414,3.0517578125e-05,-14.5859375,-15.609375
red,yellow,"Category: Colors.
Options: {A}, {B}.
Pick:",2.1457672119140625e-06,1.5497207641601562e-05,0.0008753538131713867,0.00019156932830810547,-13.046875,-11.0703125
red,purple,"Category: Colors.
Options: {A}, {B}.
Pick:",2.384185791015625e-07,4.351139068603516e-06,0.00017052888870239258,6.300210952758789e-05,-15.2421875,-12.34375
blue,red,"Category: Colors.
Options: {A}, {B}.
Pick:",2.682209014892578e-06,0.0,0.0015187263488769531,7.867813110351562e-06,-12.828125,-18.953125
blue,green,"Category: Colors.
Options: {A}, {B}.
Pick:",2.682209014892578e-06,5.960464477539063e-08,0.0026550889015197754,5.716085433959961e-05,-12.8359375,-16.4375
blue,yellow,"Category: Colors.
Options: {A}, {B}.
Pick:",5.662441253662109e-06,1.1324882507324219e-06,0.004209339618682861,3.612041473388672e-05,-12.0859375,-13.6875
blue,purple,"Category: Colors.
Options: {A}, {B}.
Pick:",1.3709068298339844e-06,3.3974647521972656e-06,0.0015975236892700195,7.95125961303711e-05,-13.4921875,-12.59375
green,red,"Category: Colors.
Options: {A}, {B}.
Pick:",2.86102294921875e-06,0.0,0.0014700889587402344,5.424022674560547e-06,-12.7734375,-19.609375
green,blue,"Category: Colors.
Options: {A}, {B}.
Pick:",5.841255187988281e-06,1.1920928955078125e-07,0.005939960479736328,8.308887481689453e-05,-12.046875,-16.171875
green,yellow,"Category: Colors.
Options: {A}, {B}.
Pick:",9.715557098388672e-06,1.3113021850585938e-06,0.0048105716705322266,2.682209014892578e-05,-11.546875,-13.5546875
green,purple,"Category: Colors.
Options: {A}, {B}.
Pick:",2.86102294921875e-06,2.86102294921875e-06,0.002159297466278076,5.459785461425781e-05,-12.7578125,-12.7578125
yellow,red,"Category: Colors.
Options: {A}, {B}.
Pick:",4.744529724121094e-05,0.0,0.0008574128150939941,1.4066696166992188e-05,-9.953125,-17.875
yellow,blue,"Category: Colors.
Options: {A}, {B}.
Pick:",0.0001214742660522461,1.1920928955078125e-07,0.0031905174255371094,4.976987838745117e-05,-9.015625,-15.890625
yellow,green,"Category: Colors.
Options: {A}, {B}.
Pick:",0.00011771917343139648,7.748603820800781e-07,0.0021744966506958008,0.0002808570861816406,-9.046875,-14.0546875
yellow,purple,"Category: Colors.
Options: {A}, {B}.
Pick:",3.5762786865234375e-05,7.867813110351562e-06,0.0006909370422363281,0.0001195073127746582,-10.234375,-11.75
purple,red,"Category: Colors.
Options: {A}, {B}.
Pick:",0.0003485679626464844,5.960464477539063e-08,0.003159761428833008,2.199411392211914e-05,-7.9609375,-16.828125
purple,blue,"Category: Colors.
Options: {A}, {B}.
Pick:",0.0003097057342529297,7.152557373046875e-07,0.00513148307800293,0.0004467964172363281,-8.078125,-14.1328125
purple,green,"Category: Colors.
Options: {A}, {B}.
Pick:",0.00033402442932128906,5.364418029785156e-07,0.0037000179290771484,0.0001684427261352539,-8.0078125,-14.484375
purple,yellow,"Category: Colors.
Options: {A}, {B}.
Pick:",0.0009746551513671875,1.245737075805664e-05,0.009466290473937988,0.00019472837448120117,-6.93359375,-11.2890625
red,blue,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.7881393432617188e-07,0.0,-27.4375,-27.484375
red,green,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.980232238769531e-07,0.0,-26.90625,-26.015625
red,yellow,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,4.172325134277344e-07,0.0,-26.515625,-26.265625
red,purple,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.384185791015625e-07,0.0,-26.4375,-22.875
blue,red,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.980232238769531e-07,0.0,-25.6875,-28.375
blue,green,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.980232238769531e-07,0.0,-25.828125,-25.875
blue,yellow,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.980232238769531e-07,0.0,-25.59375,-26.671875
blue,purple,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,3.5762786865234375e-07,0.0,-25.28125,-22.953125
green,red,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.7881393432617188e-07,0.0,-24.0625,-28.4375
green,blue,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-24.515625,-27.671875
green,yellow,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.980232238769531e-07,0.0,-23.703125,-26.265625
green,purple,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-23.921875,-23.171875
yellow,red,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.7881393432617188e-07,0.0,-24.875,-28.3125
yellow,blue,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-25.234375,-27.75
yellow,green,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,2.384185791015625e-07,0.0,-24.640625,-25.8125
yellow,purple,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.7881393432617188e-07,0.0,-24.46875,-23.171875
purple,red,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-22.265625,-28.890625
purple,blue,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-22.1875,-27.828125
purple,green,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-22.015625,-26.421875
purple,yellow,"Type: Color
Option A: {A}
Option B: {B}
Select:",0.0,0.0,1.1920928955078125e-07,0.0,-22.109375,-26.9375
red,blue,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.671875,-30.171875
red,green,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.9375,-31.96875
red,yellow,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.875,-31.859375
red,purple,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.609375,-27.75
blue,red,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-29.453125,-32.375
blue,green,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-29.453125,-31.65625
blue,yellow,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-29.484375,-31.765625
blue,purple,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-29.09375,-27.703125
green,red,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.484375,-32.46875
green,blue,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.296875,-30.453125
green,yellow,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-31.234375,-31.765625
green,purple,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-30.78125,-27.578125
yellow,red,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-30.953125,-32.46875
yellow,blue,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-30.625,-30.5
yellow,green,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-30.5,-31.875
yellow,purple,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-30.1875,-27.796875
purple,red,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-27.8125,-32.65625
purple,blue,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-27.4375,-30.390625
purple,green,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-27.3125,-31.6875
purple,yellow,Log: User viewed {A} and {B}. User chose,0.0,0.0,0.0,0.0,-27.328125,-31.78125
red,blue,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-31.421875,-30.625
red,green,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-31.734375,-31.25
red,yellow,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-31.359375,-29.171875
red,purple,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-31.953125,-28.046875
blue,red,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-30.453125,-31.890625
blue,green,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-30.84375,-31.4375
blue,yellow,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-30.546875,-29.359375
blue,purple,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-30.953125,-28.15625
green,red,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-30.921875,-32.09375
green,blue,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-31.0,-31.078125
green,yellow,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-30.921875,-29.640625
green,purple,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-31.296875,-28.21875
yellow,red,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-28.875,-31.8125
yellow,blue,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-28.84375,-30.640625
yellow,green,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-29.234375,-31.296875
yellow,purple,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-29.1875,-27.96875
purple,red,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-27.421875,-31.953125
purple,blue,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-27.609375,-31.03125
purple,green,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-27.71875,-31.4375
purple,yellow,"const options = ['{A}', '{B}']; const selected =",0.0,0.0,5.960464477539063e-08,0.0,-27.453125,-29.40625
