,template,option_a,option_b,prompt,score_a,score_b
238,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which holds your preference?
Answer: ",-1.267578125,-0.33056640625
239,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which holds your preference?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which holds your preference?
Answer: ",-0.95458984375,-0.486083984375
240,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which do you lean towards?
Answer: ",-1.5390625,-0.2418212890625
241,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which do you lean towards?
Answer: ",-1.857421875,-0.1697998046875
242,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which do you lean towards?
Answer: ",-1.490234375,-0.255615234375
243,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which do you lean towards?
Answer: ",-1.61328125,-0.222412109375
244,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which do you lean towards?
Answer: ",-1.2685546875,-0.33056640625
245,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which do you lean towards?
Answer: ",-1.8701171875,-0.16748046875
246,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which do you lean towards?
Answer: ",-1.39453125,-0.28515625
247,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which do you lean towards?
Answer: ",-1.61328125,-0.222412109375
248,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which do you lean towards?
Answer: ",-0.8984375,-0.5234375
249,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which do you lean towards?
Answer: ",-1.2236328125,-0.3486328125
250,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which do you lean towards?
Answer: ",-1.0234375,-0.4453125
251,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which do you lean towards?
Answer: ",-1.1796875,-0.367431640625
252,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which do you lean towards?
Answer: ",-1.4775390625,-0.259033203125
253,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which do you lean towards?
Answer: ",-1.8310546875,-0.1748046875
254,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which do you lean towards?
Answer: ",-2.265625,-0.109619140625
255,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which do you lean towards?
Answer: ",-1.7919921875,-0.182373046875
256,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which do you lean towards?
Answer: ",-1.24609375,-0.33935546875
257,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which do you lean towards?
Answer: ",-1.576171875,-0.2320556640625
258,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which do you lean towards?
Answer: ",-1.84375,-0.1722412109375
259,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you lean towards?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which do you lean towards?
Answer: ",-1.4296875,-0.273681640625
260,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which of these two do you prefer?
Answer: ",-1.40625,-0.28125
261,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which of these two do you prefer?
Answer: ",-1.740234375,-0.193115234375
262,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-1.3828125,-0.2890625
263,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which of these two do you prefer?
Answer: ",-1.4775390625,-0.259033203125
264,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which of these two do you prefer?
Answer: ",-1.1162109375,-0.39697265625
265,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which of these two do you prefer?
Answer: ",-1.7919921875,-0.182373046875
266,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-1.267578125,-0.33056640625
267,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Which of these two do you prefer?
Answer: ",-1.490234375,-0.255615234375
268,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Which of these two do you prefer?
Answer: ",-0.708984375,-0.677734375
269,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Which of these two do you prefer?
Answer: ",-1.064453125,-0.42333984375
270,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-0.8173828125,-0.5830078125
271,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Which of these two do you prefer?
Answer: ",-1.00390625,-0.456787109375
272,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Which of these two do you prefer?
Answer: ",-1.3359375,-0.304931640625
273,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Which of these two do you prefer?
Answer: ",-1.6884765625,-0.204345703125
274,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Which of these two do you prefer?
Answer: ",-2.16796875,-0.12152099609375
275,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Which of these two do you prefer?
Answer: ",-1.6630859375,-0.210205078125
276,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Which of these two do you prefer?
Answer: ",-1.0634765625,-0.42333984375
277,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Which of these two do you prefer?
Answer: ",-1.4296875,-0.273681640625
278,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Which of these two do you prefer?
Answer: ",-1.7529296875,-0.1903076171875
279,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which of these two do you prefer?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Which of these two do you prefer?
Answer: ",-1.3134765625,-0.313232421875
280,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-1.5263671875,-0.2451171875
281,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.7275390625,-0.19580078125
282,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-1.3828125,-0.288818359375
283,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-1.4541015625,-0.26611328125
284,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-1.3251953125,-0.30908203125
285,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.701171875,-0.201416015625
286,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-1.3251953125,-0.30908203125
287,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-1.4296875,-0.273681640625
288,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-0.95458984375,-0.486083984375
289,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-1.13671875,-0.386962890625
290,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-0.9453125,-0.4921875
291,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-1.10546875,-0.402099609375
292,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-1.4775390625,-0.259033203125
293,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-1.6005859375,-0.2254638671875
294,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.8701171875,-0.1673583984375
295,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Tell me your preference between option 1 and option 2.
Answer: ",-1.5390625,-0.24169921875
296,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Tell me your preference between option 1 and option 2.
Answer: ",-1.279296875,-0.326171875
297,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Tell me your preference between option 1 and option 2.
Answer: ",-1.41796875,-0.27734375
298,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Tell me your preference between option 1 and option 2.
Answer: ",-1.625,-0.21923828125
299,"You have two options:
Option 1 - {A}
Option 2 - {B}
Tell me your preference between option 1 and option 2.
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Tell me your preference between option 1 and option 2.
Answer: ",-1.3134765625,-0.313232421875
300,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-1.1376953125,-0.38720703125
301,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Between the options, which one do you like more?
Answer: ",-1.359375,-0.297119140625
302,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-1.1162109375,-0.397216796875
303,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-1.1474609375,-0.382080078125
304,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.93603515625,-0.49853515625
305,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Between the options, which one do you like more?
Answer: ",-1.37109375,-0.293212890625
306,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-1.00390625,-0.45703125
307,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-1.1376953125,-0.38720703125
308,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.67041015625,-0.71728515625
309,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-0.90771484375,-0.51708984375
310,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-0.70947265625,-0.67822265625
311,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-0.84375,-0.5625
312,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Between the options, which one do you like more?
Answer: ",-1.033203125,-0.43994140625
313,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-1.212890625,-0.353271484375
314,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Between the options, which one do you like more?
Answer: ",-1.5390625,-0.2418212890625
315,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Between the options, which one do you like more?
Answer: ",-1.201171875,-0.35791015625
316,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Between the options, which one do you like more?
Answer: ",-0.8984375,-0.5234375
317,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Between the options, which one do you like more?
Answer: ",-1.10546875,-0.402587890625
318,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Between the options, which one do you like more?
Answer: ",-1.3251953125,-0.309326171875
319,"You have two options:
Option 1 - {A}
Option 2 - {B}
Between the options, which one do you like more?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Between the options, which one do you like more?
Answer: ",-1.033203125,-0.43994140625
320,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Express your preference:
Answer: ",-1.0537109375,-0.4287109375
321,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Express your preference:
Answer: ",-1.267578125,-0.33056640625
322,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Express your preference:
Answer: ",-1.033203125,-0.439697265625
323,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Express your preference:
Answer: ",-1.0537109375,-0.4287109375
324,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Express your preference:
Answer: ",-0.89794921875,-0.52294921875
325,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Express your preference:
Answer: ",-1.34765625,-0.30078125
326,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
Express your preference:
Answer: ",-1.013671875,-0.450927734375
327,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
Express your preference:
Answer: ",-1.1162109375,-0.39697265625
328,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
Express your preference:
Answer: ",-0.491943359375,-0.9453125
329,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
Express your preference:
Answer: ",-0.74951171875,-0.64013671875
330,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
Express your preference:
Answer: ",-0.52294921875,-0.89794921875
331,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
Express your preference:
Answer: ",-0.66259765625,-0.72509765625
332,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
Express your preference:
Answer: ",-1.0634765625,-0.42333984375
333,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
Express your preference:
Answer: ",-1.24609375,-0.33935546875
334,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
Express your preference:
Answer: ",-1.5380859375,-0.24169921875
335,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
Express your preference:
Answer: ",-1.212890625,-0.35302734375
336,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
Express your preference:
Answer: ",-0.9072265625,-0.5166015625
337,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
Express your preference:
Answer: ",-1.1162109375,-0.39697265625
338,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
Express your preference:
Answer: ",-1.279296875,-0.326171875
339,"You have two options:
Option 1 - {A}
Option 2 - {B}
Express your preference:
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
Express your preference:
Answer: ",-1.033203125,-0.439697265625
340,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
What do you like more?
Answer: ",-1.267578125,-0.33056640625
341,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
What do you like more?
Answer: ",-1.55078125,-0.2384033203125
342,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
What do you like more?
Answer: ",-1.212890625,-0.35302734375
343,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
What do you like more?
Answer: ",-1.267578125,-0.33056640625
344,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
What do you like more?
Answer: ",-1.10546875,-0.402099609375
345,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
What do you like more?
Answer: ",-1.5390625,-0.24169921875
346,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,yellow,"You have two options:
Option 1 - blue
Option 2 - yellow
What do you like more?
Answer: ",-1.158203125,-0.376953125
347,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",blue,purple,"You have two options:
Option 1 - blue
Option 2 - purple
What do you like more?
Answer: ",-1.3017578125,-0.317626953125
348,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,red,"You have two options:
Option 1 - green
Option 2 - red
What do you like more?
Answer: ",-0.80859375,-0.58984375
349,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,blue,"You have two options:
Option 1 - green
Option 2 - blue
What do you like more?
Answer: ",-1.0537109375,-0.4287109375
350,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,yellow,"You have two options:
Option 1 - green
Option 2 - yellow
What do you like more?
Answer: ",-0.8173828125,-0.5830078125
351,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",green,purple,"You have two options:
Option 1 - green
Option 2 - purple
What do you like more?
Answer: ",-0.97412109375,-0.47412109375
352,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,red,"You have two options:
Option 1 - yellow
Option 2 - red
What do you like more?
Answer: ",-1.1689453125,-0.3720703125
353,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,blue,"You have two options:
Option 1 - yellow
Option 2 - blue
What do you like more?
Answer: ",-1.3359375,-0.304931640625
354,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,green,"You have two options:
Option 1 - yellow
Option 2 - green
What do you like more?
Answer: ",-1.6884765625,-0.204345703125
355,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",yellow,purple,"You have two options:
Option 1 - yellow
Option 2 - purple
What do you like more?
Answer: ",-1.291015625,-0.32177734375
356,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,red,"You have two options:
Option 1 - purple
Option 2 - red
What do you like more?
Answer: ",-1.0849609375,-0.41259765625
357,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,blue,"You have two options:
Option 1 - purple
Option 2 - blue
What do you like more?
Answer: ",-1.279296875,-0.326171875
358,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,green,"You have two options:
Option 1 - purple
Option 2 - green
What do you like more?
Answer: ",-1.5390625,-0.24169921875
359,"You have two options:
Option 1 - {A}
Option 2 - {B}
What do you like more?
Answer: ",purple,yellow,"You have two options:
Option 1 - purple
Option 2 - yellow
What do you like more?
Answer: ",-1.1796875,-0.3671875
360,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,blue,"You have two options:
Option 1 - red
Option 2 - blue
Which is preferred by you?
Answer: ",-1.6259765625,-0.2193603515625
361,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,green,"You have two options:
Option 1 - red
Option 2 - green
Which is preferred by you?
Answer: ",-2.017578125,-0.142822265625
362,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,yellow,"You have two options:
Option 1 - red
Option 2 - yellow
Which is preferred by you?
Answer: ",-1.6005859375,-0.2255859375
363,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",red,purple,"You have two options:
Option 1 - red
Option 2 - purple
Which is preferred by you?
Answer: ",-1.6630859375,-0.210205078125
364,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",blue,red,"You have two options:
Option 1 - blue
Option 2 - red
Which is preferred by you?
Answer: ",-1.291015625,-0.322021484375
365,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which is preferred by you?
Answer: ",blue,green,"You have two options:
Option 1 - blue
Option 2 - green
Which is preferred by you?
Answer: ",-2.044921875,-0.138671875
