,template,option_a,option_b,prompt,score_a,score_b
275,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Indicate your preference.
Answer: ",-0.5107421875,-0.9169921875
276,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Indicate your preference.
Answer: ",-0.4287109375,-1.0537109375
277,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Indicate your preference.
Answer: ",-0.7412109375,-0.6474609375
278,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Indicate your preference.
Answer: ",-0.313232421875,-1.3134765625
279,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Indicate your preference.
Answer: ",-0.288818359375,-1.3828125
280,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Indicate your preference.
Answer: ",-0.5625,-0.84375
281,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Indicate your preference.
Answer: ",-2.521484375,-0.083740234375
282,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Indicate your preference.
Answer: ",-0.0052337646484375,-5.25390625
283,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Indicate your preference.
Answer: ",-0.0225372314453125,-3.8046875
284,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Indicate your preference.
Answer: ",-0.0357666015625,-3.34765625
285,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Indicate your preference.
Answer: ",-0.01290130615234375,-4.35546875
286,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Indicate your preference.
Answer: ",-0.0023250579833984375,-6.06640625
287,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Indicate your preference.
Answer: ",-0.11279296875,-2.23828125
288,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Indicate your preference.
Answer: ",-0.0008044242858886719,-7.125
289,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Indicate your preference.
Answer: ",-0.0037136077880859375,-5.59765625
290,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Indicate your preference.
Answer: ",-0.007373809814453125,-4.9140625
291,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Indicate your preference.
Answer: ",-0.002635955810546875,-5.94140625
292,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Indicate your preference.
Answer: ",-0.0009403228759765625,-6.96875
293,"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Indicate your preference.
Answer: ",-0.00476837158203125,-5.34765625
294,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
Which do you like more?
Answer: ",-0.0004444122314453125,-7.71875
295,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
Which do you like more?
Answer: ",-0.00023055076599121094,-8.375
296,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
Which do you like more?
Answer: ",-0.0016498565673828125,-6.40625
297,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
Which do you like more?
Answer: ",-9.02414321899414e-05,-9.3125
298,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
Which do you like more?
Answer: ",-0.0005359649658203125,-7.53125
299,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
Which do you like more?
Answer: ",-0.0016498565673828125,-6.40625
300,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
Which do you like more?
Answer: ",-0.0001233816146850586,-9.0
301,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
Which do you like more?
Answer: ",-0.0005702972412109375,-7.46875
302,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
Which do you like more?
Answer: ",-0.00036835670471191406,-7.90625
303,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
Which do you like more?
Answer: ",-0.0004584789276123047,-7.6875
304,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
Which do you like more?
Answer: ",-0.00048804283142089844,-7.625
305,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
Which do you like more?
Answer: ",-0.002254486083984375,-6.09765625
306,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
Which do you like more?
Answer: ",-0.002117156982421875,-6.16015625
307,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
Which do you like more?
Answer: ",-0.01654052734375,-4.109375
308,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
Which do you like more?
Answer: ",-0.01331329345703125,-4.32421875
309,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
Which do you like more?
Answer: ",-0.01461029052734375,-4.234375
310,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Which do you like more?
Answer: ",-0.0211944580078125,-3.865234375
311,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Which do you like more?
Answer: ",-0.01038360595703125,-4.57421875
312,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Which do you like more?
Answer: ",-0.01331329345703125,-4.32421875
313,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Which do you like more?
Answer: ",-0.007373809814453125,-4.9140625
314,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Which do you like more?
Answer: ",-0.01461029052734375,-4.234375
315,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Which do you like more?
Answer: ",-0.00809478759765625,-4.8203125
316,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Which do you like more?
Answer: ",-0.0225372314453125,-3.8046875
317,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Which do you like more?
Answer: ",-0.10955810546875,-2.265625
318,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Which do you like more?
Answer: ",-0.376953125,-1.158203125
319,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Which do you like more?
Answer: ",-0.439697265625,-1.033203125
320,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Which do you like more?
Answer: ",-0.2318115234375,-1.5751953125
321,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Which do you like more?
Answer: ",-0.048583984375,-3.048828125
322,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Which do you like more?
Answer: ",-0.39697265625,-1.1162109375
323,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Which do you like more?
Answer: ",-2.724609375,-0.06787109375
324,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Which do you like more?
Answer: ",-0.0002453327178955078,-8.3125
325,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Which do you like more?
Answer: ",-0.002117156982421875,-6.16015625
326,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Which do you like more?
Answer: ",-0.002399444580078125,-6.03515625
327,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Which do you like more?
Answer: ",-0.0005702972412109375,-7.46875
328,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Which do you like more?
Answer: ",-0.00011241436004638672,-9.09375
329,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Which do you like more?
Answer: ",-0.01038360595703125,-4.57421875
330,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Which do you like more?
Answer: ",-7.152557373046875e-06,-11.84375
331,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Which do you like more?
Answer: ",-7.259845733642578e-05,-9.53125
332,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Which do you like more?
Answer: ",-8.749961853027344e-05,-9.34375
333,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Which do you like more?
Answer: ",-4.398822784423828e-05,-10.03125
334,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Which do you like more?
Answer: ",-1.8358230590820312e-05,-10.90625
335,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you like more?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Which do you like more?
Answer: ",-0.00011241436004638672,-9.09375
336,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
State your preference:
Answer: ",-0.01038360595703125,-4.57421875
337,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
State your preference:
Answer: ",-0.00650787353515625,-5.0390625
338,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
State your preference:
Answer: ",-0.0193023681640625,-3.95703125
339,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
State your preference:
Answer: ",-0.0012454986572265625,-6.6875
340,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
State your preference:
Answer: ",-0.00888824462890625,-4.7265625
341,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
State your preference:
Answer: ",-0.042999267578125,-3.16796875
342,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
State your preference:
Answer: ",-0.00434112548828125,-5.44140625
343,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
State your preference:
Answer: ",-0.0113983154296875,-4.48046875
344,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
State your preference:
Answer: ",-0.0091705322265625,-4.6953125
345,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
State your preference:
Answer: ",-0.00630950927734375,-5.0703125
346,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
State your preference:
Answer: ",-0.00809478759765625,-4.8203125
347,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
State your preference:
Answer: ",-0.05487060546875,-2.9296875
348,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
State your preference:
Answer: ",-0.029754638671875,-3.529296875
349,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
State your preference:
Answer: ",-0.1903076171875,-1.7529296875
350,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
State your preference:
Answer: ",-0.2318115234375,-1.5751953125
351,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
State your preference:
Answer: ",-0.19580078125,-1.7265625
352,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
State your preference:
Answer: ",-0.19580078125,-1.7265625
353,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
State your preference:
Answer: ",-0.1796875,-1.8046875
354,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
State your preference:
Answer: ",-0.06787109375,-2.724609375
355,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
State your preference:
Answer: ",-0.05657958984375,-2.900390625
356,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
State your preference:
Answer: ",-0.11968994140625,-2.181640625
357,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
State your preference:
Answer: ",-0.05487060546875,-2.9296875
358,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
State your preference:
Answer: ",-0.213134765625,-1.650390625
359,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
State your preference:
Answer: ",-0.5361328125,-0.8798828125
360,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
State your preference:
Answer: ",-1.033203125,-0.439697265625
361,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
State your preference:
Answer: ",-1.4775390625,-0.259033203125
362,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
State your preference:
Answer: ",-0.7412109375,-0.6474609375
363,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
State your preference:
Answer: ",-0.6181640625,-0.7744140625
364,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
State your preference:
Answer: ",-1.4775390625,-0.259033203125
365,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
State your preference:
Answer: ",-4.48046875,-0.0113983154296875
366,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
State your preference:
Answer: ",-0.0027179718017578125,-5.91015625
367,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
State your preference:
Answer: ",-0.0175933837890625,-4.05078125
368,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
State your preference:
Answer: ",-0.0225372314453125,-3.8046875
369,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
State your preference:
Answer: ",-0.01290130615234375,-4.35546875
370,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
State your preference:
Answer: ",-0.0017023086547851562,-6.375
371,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
State your preference:
Answer: ",-0.07891845703125,-2.578125
372,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
State your preference:
Answer: ",-0.00036835670471191406,-7.90625
373,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
State your preference:
Answer: ",-0.001811981201171875,-6.3125
374,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
State your preference:
Answer: ",-0.0039520263671875,-5.53515625
375,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
State your preference:
Answer: ",-0.0014562606811523438,-6.53125
376,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
State your preference:
Answer: ",-0.0003151893615722656,-8.0625
377,"You have two options:
Option 1 - {A}
Option 2 - {B}
State your preference:
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
State your preference:
Answer: ",-0.0035991668701171875,-5.62890625
378,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
Your preference:
Answer: ",-0.0121307373046875,-4.41796875
379,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
Your preference:
Answer: ",-0.01104736328125,-4.51171875
380,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
Your preference:
Answer: ",-0.0357666015625,-3.34765625
381,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
Your preference:
Answer: ",-0.0013256072998046875,-6.625
382,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
Your preference:
Answer: ",-0.006927490234375,-4.9765625
383,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
Your preference:
Answer: ",-0.040435791015625,-3.228515625
384,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
Your preference:
Answer: ",-0.00714874267578125,-4.9453125
385,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
Your preference:
Answer: ",-0.0193023681640625,-3.95703125
386,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
Your preference:
Answer: ",-0.0160369873046875,-4.140625
387,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
Your preference:
Answer: ",-0.006927490234375,-4.9765625
388,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
Your preference:
Answer: ",-0.00975799560546875,-4.6328125
389,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
Your preference:
Answer: ",-0.083740234375,-2.521484375
390,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
Your preference:
Answer: ",-0.06585693359375,-2.75390625
391,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
Your preference:
Answer: ",-0.376953125,-1.158203125
392,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
Your preference:
Answer: ",-0.3671875,-1.1796875
393,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
Your preference:
Answer: ",-0.213134765625,-1.650390625
394,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Your preference:
Answer: ",-0.21923828125,-1.625
395,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Your preference:
Answer: ",-0.313232421875,-1.3134765625
396,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Your preference:
Answer: ",-0.083740234375,-2.521484375
397,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Your preference:
Answer: ",-0.05657958984375,-2.900390625
398,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Your preference:
Answer: ",-0.1903076171875,-1.7529296875
399,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Your preference:
Answer: ",-0.04571533203125,-3.107421875
400,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Your preference:
Answer: ",-0.26611328125,-1.4541015625
401,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Your preference:
Answer: ",-1.0537109375,-0.4287109375
402,"You have two options:
Option 1 - {A}
Option 2 - {B}
Your preference:
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Your preference:
Answer: ",-1.857421875,-0.169677734375
