player_1,player_2,winner,template
yellow,green,yellow,Environment: {A} or {B}. Set:
yellow,purple,yellow,Environment: {A} or {B}. Set:
purple,red,red,Environment: {A} or {B}. Set:
purple,blue,purple,Environment: {A} or {B}. Set:
purple,green,purple,Environment: {A} or {B}. Set:
purple,yellow,purple,Environment: {A} or {B}. Set:
red,blue,red,Profile: {A} / {B}. Active:
red,green,red,Profile: {A} / {B}. Active:
red,yellow,red,Profile: {A} / {B}. Active:
red,purple,red,Profile: {A} / {B}. Active:
blue,red,blue,Profile: {A} / {B}. Active:
blue,green,blue,Profile: {A} / {B}. Active:
blue,yellow,blue,Profile: {A} / {B}. Active:
blue,purple,blue,Profile: {A} / {B}. Active:
green,red,green,Profile: {A} / {B}. Active:
green,blue,green,Profile: {A} / {B}. Active:
green,yellow,green,Profile: {A} / {B}. Active:
green,purple,green,Profile: {A} / {B}. Active:
yellow,red,yellow,Profile: {A} / {B}. Active:
yellow,blue,yellow,Profile: {A} / {B}. Active:
yellow,green,yellow,Profile: {A} / {B}. Active:
yellow,purple,yellow,Profile: {A} / {B}. Active:
purple,red,purple,Profile: {A} / {B}. Active:
purple,blue,purple,Profile: {A} / {B}. Active:
purple,green,purple,Profile: {A} / {B}. Active:
purple,yellow,yellow,Profile: {A} / {B}. Active:
red,blue,red,Status: {A} vs {B}. Final:
red,green,red,Status: {A} vs {B}. Final:
red,yellow,red,Status: {A} vs {B}. Final:
red,purple,red,Status: {A} vs {B}. Final:
blue,red,blue,Status: {A} vs {B}. Final:
blue,green,blue,Status: {A} vs {B}. Final:
blue,yellow,blue,Status: {A} vs {B}. Final:
blue,purple,blue,Status: {A} vs {B}. Final:
green,red,green,Status: {A} vs {B}. Final:
green,blue,green,Status: {A} vs {B}. Final:
green,yellow,green,Status: {A} vs {B}. Final:
green,purple,green,Status: {A} vs {B}. Final:
yellow,red,yellow,Status: {A} vs {B}. Final:
yellow,blue,yellow,Status: {A} vs {B}. Final:
yellow,green,yellow,Status: {A} vs {B}. Final:
yellow,purple,yellow,Status: {A} vs {B}. Final:
purple,red,purple,Status: {A} vs {B}. Final:
purple,blue,purple,Status: {A} vs {B}. Final:
purple,green,purple,Status: {A} vs {B}. Final:
purple,yellow,purple,Status: {A} vs {B}. Final:
